time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
23.491841,2.0208,2.5005,-0.3174,3.231
23.499959,2.6796,3.0748,-0.6269,4.126
23.507400,3.0989,3.4256,-0.8280,4.693
23.514903,3.0975,3.2201,-0.9297,4.564
23.528010,2.7690,2.8512,-1.0838,4.120
23.531537,2.3587,2.7335,-1.2323,3.815
23.539059,1.9400,2.8191,-1.5082,3.740
23.547160,1.4457,3.1442,-1.2747,3.688
23.554990,0.7821,3.4508,-0.9980,3.676
23.562994,-0.0590,3.6433,-0.7301,3.716
23.571167,-0.6745,3.7363,-0.2395,3.804
23.579168,-1.4362,3.3205,0.4710,3.648
23.587463,-1.6852,2.4467,0.6710,3.046
23.595099,-1.4823,1.8690,0.6011,2.460
23.603812,-1.3869,1.4436,0.5039,2.064
23.611201,-1.3903,0.8232,0.4673,1.682
23.622923,-1.2563,0.5063,0.3407,1.397
23.627291,-1.1062,0.4043,-0.0261,1.178
23.644515,-0.7785,0.0867,-0.3399,0.854
23.645604,-0.4741,-0.2242,-0.7226,0.893
23.651631,-0.3885,-0.7156,-1.0923,1.362
23.658899,-0.5971,-1.2469,-1.1073,1.771
23.668011,-0.7601,-1.6702,-1.0566,2.117
23.675088,-0.8927,-1.9687,-0.9460,2.360
23.683038,-0.9099,-2.1876,-1.0570,2.594
23.691260,-0.7367,-2.7198,-1.0816,3.018
23.699592,-0.8054,-3.5442,-1.0272,3.777
23.707091,-1.0494,-4.5823,-0.9075,4.788
23.715297,-1.1302,-5.0323,-0.6770,5.202
23.727821,-0.9568,-5.1626,-0.4632,5.271
23.731432,-0.4699,-4.9974,0.0041,5.019
23.739026,0.0009,-4.3117,0.5989,4.353
23.746910,0.4817,-3.5744,0.9305,3.725
23.755166,0.6817,-2.7594,1.0728,3.038
23.762853,1.0093,-2.4827,1.2827,2.971
23.771483,1.5002,-3.1129,1.3875,3.724
23.779776,1.7744,-3.8668,1.4971,4.510
23.787705,1.3696,-4.3562,1.3631,4.766
23.795644,0.7226,-4.6790,1.1776,4.879
23.803663,0.2679,-4.6343,1.2456,4.806
23.811152,0.0973,-4.3801,1.3970,4.599
23.823291,0.0067,-3.8345,1.5324,4.129
23.827196,0.0984,-3.1645,1.4699,3.491
23.844656,0.3414,-2.3460,1.3297,2.718
23.845421,0.7043,-1.6181,1.1924,2.130
23.853633,0.9418,-1.0333,0.9723,1.703
23.858665,0.9560,-0.5941,0.7192,1.336
23.867261,0.7020,-0.3104,0.4104,0.870
23.874692,0.3677,-0.0962,0.0997,0.393
23.883243,0.1091,0.0941,-0.1609,0.216
23.891029,-0.1430,0.3344,-0.3688,0.518
23.898617,-0.2383,0.6343,-0.5350,0.863
23.906776,-0.2626,0.8455,-0.6091,1.075
23.914704,-0.2699,0.8864,-0.6377,1.125
23.928537,-0.1853,0.9465,-0.5299,1.100
23.930473,-0.1454,0.9254,-0.4331,1.032
23.938609,-0.1120,0.7709,-0.3424,0.851
23.947246,0.0043,0.7226,-0.2605,0.768
23.954722,-0.0095,0.6559,-0.2047,0.687
23.963272,-0.0717,0.4896,0.0181,0.495
23.971306,0.1447,0.7148,0.2549,0.773
23.979292,0.2337,1.0273,0.3130,1.099
23.987518,0.1399,1.1706,0.3725,1.236
23.995593,0.2121,1.3411,0.2876,1.388
24.002575,0.3488,1.6056,0.1675,1.652
24.010811,0.2667,1.9586,0.2021,1.987
24.022545,0.2452,2.1869,0.2584,2.216
24.026439,0.2267,2.4080,0.3232,2.440
24.045583,0.1256,2.5745,0.1738,2.583
24.046782,0.2470,2.8689,-0.0335,2.880
24.051646,0.3428,3.0975,-0.4079,3.143
24.058594,0.4840,3.0327,-0.8233,3.180
24.067933,0.6265,2.7697,-1.1545,3.065
24.074390,0.9155,2.3606,-1.4638,2.925
24.083262,1.0827,1.8696,-1.6944,2.746
24.090560,1.2916,1.3296,-1.8457,2.616
24.098326,1.4508,0.9079,-1.8633,2.530
24.106717,1.6998,0.4628,-1.7973,2.517
24.115058,1.6871,-0.0423,-1.5895,2.318
24.133240,0.8561,-0.6269,-1.3144,1.689
24.134151,-0.0334,-1.1321,-1.1591,1.621
24.138419,-0.2731,-1.5615,-0.9188,1.832
24.146362,-0.2661,-1.6130,-0.5481,1.724
24.154768,-0.1284,-1.5347,-0.0782,1.542
24.163139,0.1634,-1.4082,0.4460,1.486
24.170519,0.3698,-1.3296,0.7478,1.570
24.178794,0.3158,-1.1338,0.9352,1.503
24.186581,0.1503,-0.8926,0.9339,1.301
24.195330,0.2702,-0.5718,0.6748,0.925
24.202451,0.3901,-0.0975,0.2304,0.463
24.211292,0.7651,0.5017,-0.0152,0.915
24.221919,1.2371,1.1911,-0.1871,1.727
24.226547,1.7943,1.8275,-0.3406,2.584
24.247704,2.5178,2.4636,-0.3912,3.544
24.248684,3.1430,3.1204,-0.4722,4.454
24.254835,3.5231,3.5341,-0.5717,5.023
24.258183,3.6090,3.7383,-0.6047,5.231
24.266907,3.7611,3.9537,-0.7944,5.514
24.274261,3.6448,4.3765,-0.9159,5.769
24.282847,3.2843,4.5952,-0.8955,5.719
24.291004,2.4128,4.2869,-0.7559,4.977
24.298795,0.9390,3.5890,-0.3886,3.730
24.306537,-1.0441,2.6799,0.2273,2.885
24.315202,-2.0555,1.7159,0.2910,2.693
24.324774,-2.5655,0.6876,0.0258,2.656
24.330297,-2.5254,-0.0439,-0.3541,2.550
24.344670,-2.4682,-0.3329,-0.5786,2.557
24.346158,-2.3599,-0.3685,-0.6380,2.472
24.354104,-2.1388,-0.2036,-0.5108,2.208
24.362072,-1.8332,0.0495,-0.3725,1.871
24.370118,-1.6081,0.0244,-0.3925,1.656
24.378007,-1.1653,-0.2099,-0.4415,1.264
24.386096,-0.8081,-0.4934,-0.2575,0.981
24.394126,-0.4060,-1.0231,-0.2498,1.129
24.401951,-0.5850,-1.6535,-0.0707,1.755
24.410023,-0.8470,-2.1904,-0.0128,2.348
24.424691,-1.0419,-2.5617,0.0699,2.766
24.426028,-1.1469,-3.2052,-0.0498,3.405
24.447197,-1.2018,-4.0846,-0.3332,4.271
24.448569,-1.1835,-4.6667,-0.4303,4.834
24.452473,-1.1461,-4.7629,-0.4967,4.924
24.457858,-0.9065,-3.9598,-0.4279,4.085
24.466510,-0.7996,-2.9065,-0.5042,3.056
24.474580,-0.5291,-1.8879,-0.2711,1.979
24.482530,-0.1232,-1.2991,0.0525,1.306
24.490014,0.3420,-1.4482,0.2967,1.517
24.498522,0.9630,-2.0985,0.3847,2.341
24.506643,1.7739,-2.9033,0.6354,3.461
24.514984,2.2910,-3.3055,1.1724,4.189
24.522465,1.8581,-3.2384,1.6011,4.062
24.530047,1.3942,-3.3810,1.6039,3.993
24.545775,0.8880,-3.7260,1.5906,4.147
24.546777,0.4181,-4.0026,1.4713,4.285
24.553849,0.0513,-4.0743,1.3411,4.290
24.562434,-0.2893,-4.0416,1.2933,4.253
24.570523,-0.4752,-3.9737,1.2165,4.183
24.578440,-0.5500,-3.7361,1.1092,3.936
24.585631,-0.4478,-3.2281,0.9052,3.382
24.594348,-0.2641,-2.5098,0.8029,2.648
24.602591,-0.0223,-1.6219,0.6186,1.736
24.610430,0.0869,-0.6175,0.3235,0.703
24.621347,0.1372,0.2518,0.1103,0.307
24.626075,0.0852,0.8021,0.1041,0.813
24.640725,0.0323,0.9431,0.0131,0.944
24.641716,-0.0761,0.8138,-0.1675,0.834
24.650519,-0.1841,0.5387,-0.3458,0.666
24.658166,-0.0570,0.2732,-0.4157,0.501
24.666450,0.1088,0.1344,-0.3893,0.426
24.674345,0.1683,-0.0261,-0.1156,0.206
24.681564,0.1067,-0.1166,0.1576,0.223
24.690292,-0.0108,-0.0001,0.4312,0.431
24.697569,0.0082,0.0485,0.7816,0.783
24.706265,0.1084,0.2255,1.2699,1.294
24.714185,0.2651,0.6527,1.5015,1.659
24.721959,0.2609,0.9080,1.5951,1.854
24.730196,0.2647,1.3672,1.8676,2.330
24.746791,0.4503,1.9441,2.0159,2.837
24.747923,0.7284,2.5525,2.0236,3.338
24.755072,0.7456,3.2810,1.9661,3.897
24.761630,0.7560,4.0006,1.5133,4.344
24.769689,0.5962,4.6041,0.8257,4.715
24.778190,0.6517,4.9294,-0.1420,4.974
24.786223,0.5736,5.0794,-1.0806,5.225
24.793542,0.4561,5.0227,-1.8439,5.370
24.802182,0.3547,4.5146,-2.6247,5.234
24.810016,0.2456,3.6810,-3.2135,4.892
24.820914,0.3370,2.6220,-3.5189,4.401
24.825722,0.5007,1.5835,-3.5893,3.955
24.853483,0.7093,0.7873,-3.4053,3.566
24.854417,0.9471,0.1223,-2.9328,3.084
24.855031,1.1004,-0.4267,-2.1209,2.427
24.858212,0.7190,-0.7425,-1.0894,1.502
24.867340,0.1104,-0.9198,-0.3669,0.996
24.873491,-0.3045,-1.1099,0.0196,1.151
24.883530,-0.2677,-1.5149,0.1135,1.543
24.889537,-0.2621,-1.9599,0.2248,1.990
24.897300,-0.2325,-2.3732,0.6102,2.461
24.906725,-0.1009,-2.8103,0.9259,2.961
24.914062,-0.0889,-3.2038,0.9607,3.346
24.922091,-0.2172,-3.3883,0.7721,3.482
24.929348,-0.1526,-3.2437,0.3324,3.264
24.948067,-0.0071,-2.8209,0.0031,2.821
24.949103,0.1844,-2.0533,-0.2262,2.074
24.953826,0.7081,-0.8483,-0.3034,1.146
24.961431,1.3868,0.5422,-0.3015,1.519
24.969760,2.2681,2.1921,-0.4295,3.183
24.978113,3.4995,4.0634,-0.3754,5.376
24.985679,4.6540,6.0074,-0.1826,7.601
24.993487,5.3781,7.1174,0.1764,8.923
25.001971,5.4133,7.3481,0.6292,9.148
25.010354,4.8125,7.1546,0.8693,8.666
25.021542,3.7563,6.6739,0.9572,7.718
25.025442,2.2821,5.8642,1.0225,6.375
25.042639,0.5401,4.8075,0.9237,4.925
25.044082,-0.6648,3.6381,0.7652,3.777
25.050223,-1.4995,2.6314,0.3355,3.047
25.057183,-2.1266,1.7728,-0.0595,2.769
25.066666,-2.5875,1.4768,-0.4463,3.013
25.073459,-2.7159,1.4224,-0.5602,3.117
25.081490,-2.7214,1.4349,-0.6270,3.140
25.090258,-2.5804,1.1936,-0.4918,2.885
25.097271,-2.6956,0.5861,-0.5822,2.819
25.106130,-2.7386,-0.1528,-0.9969,2.918
25.113272,-2.8030,-0.8749,-1.4210,3.262
25.121880,-2.9734,-1.4544,-1.5032,3.635
25.130010,-2.7651,-1.9469,-1.2493,3.605
25.150557,-2.2441,-2.3959,-0.7777,3.374
25.152077,-1.9124,-3.2752,-0.2245,3.799
25.153084,-1.4555,-4.3544,0.0168,4.591
25.161181,-1.0838,-5.4276,0.1520,5.537
25.169314,-0.5914,-6.0861,0.3617,6.126
25.177036,-0.3788,-6.4195,0.4419,6.446
25.185355,0.0411,-6.5218,0.6756,6.557
25.193645,0.4564,-6.0002,0.6505,6.053
25.201298,0.7930,-5.1758,0.4282,5.254
25.209551,0.7998,-3.8468,0.2333,3.936
25.225919,0.6122,-2.6049,0.1744,2.682
25.226835,0.5443,-2.0147,0.0529,2.088
25.248294,0.9218,-2.2720,-0.0964,2.454
25.249119,1.5421,-3.1336,0.1332,3.495
25.249523,1.7507,-3.1113,1.0539,3.722
25.257403,1.2515,-2.7644,1.9999,3.634
25.266361,0.9250,-2.4165,2.1524,3.366
25.273569,0.6652,-1.9783,2.0281,2.910
25.281728,0.3644,-1.5880,1.8642,2.476
25.289573,0.1910,-1.3121,1.5143,2.013
25.298034,0.1131,-1.1409,1.1841,1.648
25.305508,0.1451,-1.0271,1.0895,1.504
25.313252,0.2500,-0.9416,1.0424,1.427
25.321418,0.2434,-0.8511,0.9891,1.327
25.330209,-0.0576,-0.7390,0.8205,1.106
25.338794,-0.4105,-0.7271,0.4756,0.961
25.345455,-0.7748,-0.8253,0.1283,1.139
25.353415,-1.0746,-0.9425,-0.2041,1.444
25.361240,-1.2757,-0.9903,-0.5784,1.715
25.369526,-1.2973,-0.8398,-0.7735,1.728
25.377892,-1.1866,-0.6112,-0.7830,1.547
25.385656,-0.9682,-0.4889,-0.5991,1.239
25.393301,-0.7451,-0.3815,-0.4601,0.955
25.401739,-0.4402,-0.3195,-0.2568,0.602
25.410325,-0.1890,-0.3195,0.0432,0.374
25.421176,0.0354,-0.2419,0.2335,0.338
25.425491,0.1931,-0.0410,0.4566,0.497
25.442775,0.2830,0.1206,0.6912,0.757
25.443924,0.4271,0.1976,0.9325,1.045
25.450321,0.6851,0.7431,1.3441,1.682
25.457366,0.7878,1.2490,1.6122,2.186
25.465465,0.9978,1.7055,1.6161,2.553
25.473284,0.9472,2.1985,1.3735,2.760
25.482444,1.0306,2.7615,1.2007,3.183
25.489513,1.0704,3.2555,0.7645,3.511
25.496892,0.9048,3.8001,0.1936,3.911
25.505118,0.8223,4.1133,-0.3307,4.208
25.512914,0.6785,4.3820,-0.8902,4.523
25.521026,0.6654,4.4769,-1.4900,4.765
25.529150,0.6686,4.2997,-1.9404,4.764
25.542506,0.7746,3.8213,-2.3709,4.563
25.545248,0.8531,3.0315,-2.6212,4.097
25.553310,0.8883,2.1783,-2.5478,3.468
25.561072,0.9883,1.2275,-2.1903,2.698
25.569160,1.0677,0.4563,-1.6732,2.037
25.576976,1.0298,-0.1310,-0.9945,1.438
25.585431,0.9355,-0.3571,-0.1899,1.019
25.593812,0.7459,-0.5397,0.4365,1.019
25.601532,0.5211,-0.6515,0.8433,1.186
25.610013,0.2109,-0.7397,1.0179,1.276
25.620522,-0.0527,-0.8039,0.9572,1.251
25.625245,-0.2686,-0.8946,0.8580,1.268
25.645956,-0.2390,-0.9206,0.6445,1.149
25.646772,-0.1526,-0.8869,0.4391,1.001
25.656191,-0.1126,-0.8028,0.1493,0.824
25.656993,-0.0453,-0.7473,-0.1191,0.758
25.665199,-0.0533,-0.6820,-0.3110,0.751
25.672916,-0.0670,-0.5400,-0.4940,0.735
25.681729,0.0063,-0.3237,-0.6280,0.707
25.688886,0.1946,0.2112,-0.7730,0.825
25.697542,0.7118,1.0458,-0.9710,1.595
25.705591,1.5010,2.2555,-1.1591,2.947
25.713677,2.4586,3.7136,-1.2880,4.636
25.721082,3.3721,4.9816,-1.1451,6.124
25.729413,3.9509,5.6835,-0.9576,6.988
25.748214,4.1419,5.8651,-0.9214,7.239
25.749125,3.6917,5.6176,-0.9969,6.796
25.752902,2.7005,4.8121,-1.1296,5.632
25.760610,1.3365,3.6408,-1.1306,4.040
25.769565,-0.0730,2.5284,-0.9248,2.693
25.777700,-1.3891,1.6287,-0.4943,2.197
25.785060,-2.2131,0.7295,-0.4935,2.382
25.793710,-2.3593,0.0729,-0.6515,2.449
25.800998,-2.1647,-0.0186,-0.7158,2.280
25.808957,-1.8388,0.0140,-0.7081,1.970
25.819732,-1.5956,-0.0211,-0.4713,1.664
25.824801,-1.3569,-0.1502,-0.4059,1.424
25.846078,-1.3413,-0.8184,-0.4256,1.628
25.847411,-1.1049,-1.2571,-0.8654,1.884
25.849569,-0.7552,-1.6371,-1.0566,2.090
25.856759,-0.6034,-1.7417,-1.1387,2.167
25.865501,-0.5847,-1.9309,-0.9125,2.214
25.872929,-0.6005,-1.8630,-0.2782,1.977
25.881304,-0.4565,-1.8223,0.2822,1.900
25.888758,-0.5369,-2.0472,0.7837,2.257
25.896574,-0.4276,-2.6897,0.9089,2.871
25.905083,-0.4815,-3.1205,1.1322,3.354
25.913432,-0.4914,-3.5026,1.4421,3.820
25.921688,-0.2487,-3.6255,1.5034,3.933
25.929388,-0.0261,-3.2736,1.2326,3.498
25.949921,0.1166,-2.8178,0.8204,2.937
25.951440,0.0618,-2.6506,0.2616,2.664
25.952755,0.1004,-2.9620,-0.3468,2.984
25.960891,0.2889,-3.3465,-1.0152,3.509
25.969074,0.7397,-3.3468,-1.3386,3.680
25.977348,0.9998,-2.9925,-0.9529,3.296
25.985526,0.6029,-3.2010,0.1215,3.260
25.992600,0.3208,-3.7454,0.7859,3.840
26.000868,0.2097,-4.2555,1.2055,4.428
26.009182,-0.0096,-4.3882,1.2969,4.576
26.019793,-0.0764,-4.2226,1.3490,4.434
26.024878,0.1500,-3.9982,1.4373,4.251
26.040837,0.2638,-3.4733,1.4414,3.770
26.041761,0.5444,-2.7196,1.5388,3.172
26.049466,0.7082,-1.9519,1.6416,2.647
26.056766,0.8264,-1.3248,1.5130,2.174
26.066077,0.6751,-0.8090,1.1927,1.591
26.072999,0.4395,-0.5434,0.7243,1.006
26.080532,0.1382,-0.4038,0.2812,0.511
26.088605,-0.1227,-0.2184,-0.0484,0.255
26.097983,-0.2176,-0.2270,-0.2408,0.396
26.104712,-0.2978,-0.2454,-0.4715,0.609
26.113289,-0.3960,-0.1492,-0.6577,0.782
26.121208,-0.4110,-0.0795,-0.8020,0.905
26.129216,-0.3822,-0.0267,-0.9838,1.056
26.141224,-0.2818,0.0787,-1.1876,1.223
26.144548,-0.1812,0.1358,-1.0878,1.111
26.152615,-0.1865,0.1281,-0.8215,0.852
26.160657,-0.1702,0.3581,-0.4108,0.571
26.168544,-0.1084,0.5965,0.0203,0.607
26.176224,-0.0539,0.6881,0.4775,0.839
26.184734,0.1135,1.0472,0.8467,1.351
26.192332,0.2300,1.3407,1.0919,1.744
26.200392,0.3218,1.5515,1.3541,2.084
26.208218,0.3283,1.8997,1.3637,2.361
26.216792,0.3653,2.2893,1.3072,2.661
26.224566,0.3895,2.5695,1.2380,2.879
26.236193,0.3286,2.8072,0.9190,2.972
26.240811,0.2444,2.9693,0.3903,3.005
26.248528,0.1833,3.0969,-0.3647,3.124
26.256834,0.1501,3.1662,-1.0028,3.325
26.264780,0.2456,3.1508,-1.5914,3.538
26.272720,0.4547,3.0864,-1.8549,3.630
26.281621,0.9600,2.6708,-1.9916,3.467
26.288393,1.2636,2.1351,-1.8344,3.086
26.296780,1.6269,1.5292,-1.5867,2.739
26.304996,1.9398,0.7995,-1.5153,2.588
26.313334,2.1873,0.4288,-1.3317,2.596
26.321505,2.3111,0.2918,-1.1376,2.592
26.328256,1.7601,0.1557,-0.6847,1.895
26.342045,0.0852,0.0926,-0.1936,0.231
26.345071,-0.9210,-0.1682,-0.1246,0.945
26.352376,-1.1877,-0.4003,-0.3405,1.299
26.360373,-0.8685,-0.5842,-0.3618,1.107
26.368295,-0.5157,-0.6141,-0.4342,0.912
26.376281,0.0029,-0.4757,-0.5051,0.694
26.385760,0.2516,-0.4709,-0.4909,0.725
26.393100,0.5170,-0.5588,-0.4634,0.891
26.401560,0.6551,-0.6747,-0.4008,1.022
26.409182,0.5521,-0.6201,-0.5581,1.000
26.418876,0.4889,-0.1751,-0.7582,0.919
26.424565,0.7784,0.4111,-0.9679,1.308
26.444702,1.4051,1.2042,-1.0389,2.122
26.445867,1.9092,2.0130,-0.7633,2.877
26.448522,2.4417,2.6002,-0.4315,3.593
26.456252,2.9026,3.1956,-0.4300,4.338
26.464278,3.3894,3.8763,-0.5006,5.173
26.472793,3.7427,4.5899,-0.6565,5.959
26.481089,3.8919,5.0112,-0.7785,6.393
26.488174,3.5755,4.7545,-0.7935,6.002
26.496709,3.0012,3.9469,-0.6219,4.997
26.505498,2.0522,2.5908,-0.3921,3.328
26.513256,1.0810,1.4696,-0.1193,1.828
26.521560,0.0626,0.7920,0.2064,0.821
26.528518,-0.8820,0.5059,0.7060,1.238
26.547884,-1.4415,0.4158,0.8688,1.734
26.549081,-1.3656,0.4739,0.7428,1.625
26.552134,-1.1463,0.6225,0.8351,1.549
26.560187,-0.8714,0.8109,0.8851,1.483
26.569281,-0.6290,0.8045,1.0140,1.439
26.578114,-0.6276,0.5794,1.0780,1.375
26.585072,-0.8549,0.1144,0.9606,1.291
26.591983,-0.9432,-0.5832,0.5928,1.257
26.600327,-1.0696,-1.3431,0.2801,1.740
26.608231,-1.0190,-1.7516,-0.0690,2.028
26.616474,-0.7648,-1.7087,-0.2211,1.885
26.624067,-0.6992,-1.3690,-0.0927,1.540
26.637238,-0.7881,-1.5046,-0.1040,1.702
26.640344,-1.1184,-1.8876,-0.4528,2.240
26.658532,-1.4372,-2.4842,-0.6934,2.953
26.659063,-1.5232,-3.1536,-1.3416,3.750
26.666431,-1.8094,-3.6770,-1.7239,4.446
26.672356,-1.7536,-3.8788,-1.5411,4.527
26.680273,-1.5033,-3.6994,-1.1739,4.162
26.687790,-0.9755,-3.1267,-0.5575,3.322
26.696307,-0.3937,-2.7251,-0.0781,2.755
26.704238,0.0736,-2.6834,0.2527,2.696
26.712760,0.4738,-3.1383,0.3732,3.196
26.723144,0.5658,-3.6955,0.7769,3.818
26.727887,0.1006,-3.9319,1.4995,4.209
26.740985,-0.0391,-4.1722,1.8041,4.546
26.744894,0.0134,-4.6099,1.8404,4.964
26.752390,-0.1573,-4.8831,1.7872,5.202
26.760123,-0.2584,-4.6756,1.5505,4.933
26.768297,-0.3249,-4.2414,1.4259,4.486
26.776261,-0.3132,-3.5733,1.2522,3.799
26.783930,-0.1367,-2.5344,0.9806,2.721
26.791918,0.0822,-1.7183,0.7434,1.874
26.799918,0.3525,-1.1345,0.4341,1.265
26.808057,0.4174,-0.6901,0.0506,0.808
26.816761,0.3454,-0.3759,-0.1324,0.527
26.824653,0.0721,-0.2087,-0.3562,0.419
26.835193,-0.2009,-0.2841,-0.5961,0.690
26.840219,-0.2783,-0.6114,-0.7938,1.040
26.862180,-0.3107,-0.8387,-0.8362,1.224
26.863186,-0.2192,-0.8965,-0.7113,1.165
26.863831,-0.0587,-0.9334,-0.4704,1.047
26.871943,0.1490,-0.8148,-0.2785,0.874
26.879878,0.4305,-0.6288,0.0957,0.768
26.888169,0.7890,-0.2408,0.4521,0.941
26.896449,1.0888,0.2896,0.8612,1.418
26.904367,1.3507,0.9217,1.2456,2.056
26.911739,1.4281,1.5037,1.4635,2.538
26.920736,1.5498,2.2487,1.8151,3.279
26.928724,1.4197,2.7970,1.8658,3.650
26.936988,1.0202,3.0622,1.8508,3.721
26.944149,0.6326,3.0761,1.4063,3.441
26.961298,0.2228,3.0662,0.9634,3.222
26.962279,-0.0872,3.0568,0.4372,3.089
26.968300,-0.4067,3.0597,0.2346,3.095
26.975496,-0.6618,2.9125,-0.1762,2.992
26.984582,-0.7593,2.6323,-0.4600,2.778
26.992560,-0.8626,2.4804,-0.6410,2.703
27.000553,-0.8670,2.4120,-0.8988,2.716
27.008216,-0.6321,2.3774,-0.9541,2.639
27.016157,-0.1739,2.2329,-0.9722,2.442
27.023990,0.4157,1.9444,-0.8982,2.182
27.034431,1.0763,1.4411,-1.0063,2.061
27.040056,1.5547,0.9466,-1.0213,2.087
27.059126,1.8006,0.4429,-1.1815,2.199
27.060477,1.8399,0.0923,-1.3885,2.307
27.068520,1.8491,-0.0717,-1.4393,2.344
27.072565,1.6730,-0.1930,-1.4636,2.231
27.081474,0.5821,-0.3243,-1.2844,1.447
27.088925,-0.3588,-0.2303,-1.0956,1.176
27.095839,-0.8440,0.0848,-0.8553,1.205
27.103951,-0.7868,0.2649,-0.3146,0.888
27.112638,-0.5904,0.1765,0.0350,0.617
27.120928,-0.3896,0.1168,0.1302,0.427
27.128095,-0.1699,0.0214,0.1345,0.218
27.140527,0.2237,0.0082,0.1711,0.282
27.144269,0.7708,0.1803,0.3196,0.854
27.152481,1.2218,0.3745,0.3654,1.329
27.159909,1.3471,0.6548,0.3445,1.537
27.167760,1.3959,0.8562,0.3410,1.673
27.176380,1.4951,0.9575,0.1994,1.787
27.184016,1.6384,0.8748,0.0325,1.858
27.192455,2.0744,1.0219,-0.1329,2.316
27.201251,2.5018,1.5488,-0.5729,2.998
27.208870,2.8992,2.1608,-0.7856,3.700
27.216823,3.0986,2.8890,-0.6403,4.285
27.225085,3.4465,3.4182,-0.5833,4.889
27.235251,3.6530,3.7599,-0.8210,5.306
27.240257,3.6275,3.8708,-1.0065,5.400
27.255909,3.0889,3.4798,-1.0776,4.776
27.257386,2.4021,2.6355,-0.9014,3.678
27.264893,1.6076,1.7166,-0.4011,2.386
27.272030,0.7840,1.0086,0.0436,1.278
27.279664,-0.1120,0.5769,0.6908,0.907
27.287692,-0.1281,0.6163,0.8453,1.054
27.296227,-0.0691,0.8917,0.8545,1.237
27.304034,-0.1281,1.1175,0.7543,1.354
27.312137,-0.2923,1.2746,0.6012,1.439
27.319878,-0.5015,1.0566,0.3688,1.226
27.328732,-0.8767,0.7727,0.1984,1.185
27.340128,-1.1290,0.5313,-0.1635,1.258
27.343959,-1.2079,0.0670,-0.5183,1.316
27.363295,-1.2506,-0.7087,-0.6890,1.594
27.364644,-1.4526,-1.4897,-0.9193,2.275
27.367874,-1.7019,-2.3218,-0.9653,3.036
27.375279,-1.8552,-3.0571,-1.0192,3.718
27.383966,-2.0018,-3.7793,-0.9764,4.387
27.391649,-2.2135,-4.4742,-0.8925,5.071
27.399938,-2.5804,-5.0944,-0.7345,5.758
27.407587,-2.3479,-5.3238,-0.5321,5.843
27.416456,-1.8777,-5.2373,-0.0152,5.564
27.424342,-1.3405,-4.8089,0.3619,5.005
27.435346,-0.9298,-4.0627,0.6719,4.222
27.440044,-0.4624,-3.4394,1.1277,3.649
27.462878,0.0326,-3.1035,1.3049,3.367
27.463813,0.3260,-3.0382,1.1627,3.269
27.464224,0.4896,-3.3706,0.7472,3.487
27.472504,0.7566,-3.6921,0.6138,3.818
27.479829,0.7164,-3.7999,0.9432,3.980
27.487800,0.3611,-3.9839,1.1511,4.163
27.497248,0.0699,-3.9159,1.2413,4.108
27.503946,-0.1029,-3.8249,1.2836,4.036
27.511698,-0.2694,-3.5929,1.1650,3.787
27.520790,-0.2529,-3.2604,1.3245,3.528
27.528083,-0.0268,-2.5373,1.3019,2.852
27.536876,0.4236,-1.4046,1.2775,1.945
27.543789,0.6411,-0.3850,1.3454,1.539
27.558789,0.7575,0.9050,0.9810,1.535
27.560609,0.4265,1.5767,0.4264,1.688
27.570180,-0.0581,1.7883,-0.4138,1.836
27.576017,-0.6956,1.5995,-1.2102,2.123
27.583540,-1.1777,0.8878,-1.6828,2.238
27.591402,-1.3652,-0.0785,-1.7943,2.256
27.600452,-1.4533,-0.9499,-1.6841,2.419
27.607398,-1.5548,-1.6521,-1.4633,2.700
27.615946,-1.5985,-2.3304,-1.3627,3.137
27.623989,-1.4913,-2.6179,-1.1317,3.218
27.633337,-1.2058,-2.5572,-0.8146,2.942
27.639487,-0.9215,-2.1860,-0.4955,2.424
27.656341,-0.6146,-1.4854,0.0798,1.610
27.657198,-0.1084,-0.5845,1.2471,1.382
27.664454,0.0381,0.4712,2.0901,2.143
27.671312,0.5543,1.3369,2.8771,3.221
27.679884,0.8992,2.1244,3.2717,4.003
27.687745,1.3252,2.9338,3.4073,4.688
27.696093,1.3575,3.8218,3.4223,5.307
27.703411,1.2427,4.3167,2.9567,5.378
27.713029,0.9943,4.6436,2.4797,5.357
27.719714,0.6445,4.7938,1.5675,5.085
27.727969,0.2004,4.8377,0.6162,4.881
27.735788,-0.0061,4.6226,-0.0891,4.623
27.743874,-0.1223,4.0983,-0.7742,4.173
27.763360,-0.0968,3.4008,-1.4841,3.712
27.764577,0.1200,2.6014,-2.0346,3.305
27.767111,0.4413,1.7810,-2.5972,3.180
27.775065,0.7112,0.9724,-2.9032,3.143
27.783358,1.0105,0.4047,-2.9856,3.178
27.791515,1.4097,-0.0021,-2.7186,3.062
27.799347,1.7011,-0.3736,-2.1281,2.750
27.807473,1.8146,-0.7990,-1.5916,2.542
27.815342,1.1562,-1.1349,-1.0561,1.934
27.824085,-0.2465,-1.0385,-0.7186,1.287
27.833403,-0.9274,-0.8268,-0.5209,1.347
27.840243,-0.9748,-0.9324,-0.1963,1.363
27.864460,-0.6635,-1.1145,0.3231,1.337
27.866035,-0.3563,-1.1880,0.5872,1.372
