time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
47.953672,-0.4131,0.6252,-0.0196,0.750
47.961639,-0.4427,0.7329,-0.1119,0.864
47.969811,-0.3913,0.8618,-0.1540,0.959
47.977235,-0.2661,0.8753,-0.2677,0.953
47.985750,-0.1091,0.7570,-0.4034,0.865
47.993424,0.0308,0.4929,-0.5021,0.704
48.003598,0.2221,0.2269,-0.5290,0.617
48.010025,0.3897,0.0576,-0.3964,0.559
48.023625,0.5652,0.0520,-0.1959,0.600
48.025460,0.7067,0.1121,-0.0256,0.716
48.034337,0.6973,0.1589,0.0539,0.717
48.042304,0.7993,0.1943,0.0582,0.825
48.049413,0.8940,0.1748,-0.2169,0.936
48.058560,0.9512,-0.0099,-0.5784,1.113
48.065606,0.9530,-0.4650,-0.8502,1.359
48.073410,0.9534,-0.9844,-1.0324,1.716
48.081391,0.9017,-1.4742,-0.9534,1.974
48.089668,0.8010,-1.6473,-0.6539,1.945
48.097596,0.7063,-1.3864,-0.2294,1.573
48.106264,0.6080,-0.7445,0.3093,1.010
48.114323,0.5278,-0.1571,0.5283,0.763
48.122074,0.3616,0.2013,0.4964,0.646
48.130177,0.2799,0.4025,0.0332,0.491
48.141236,0.2752,0.5639,-0.4624,0.779
48.146465,0.4903,0.5899,-0.8381,1.136
48.155018,0.8122,0.7365,-1.0575,1.523
48.162132,1.1085,1.1433,-1.0466,1.906
48.169728,1.4158,1.6028,-0.8232,2.292
48.177451,1.6983,1.8279,-0.6448,2.577
48.186150,1.8976,2.0130,-0.7044,2.855
48.193969,1.9405,2.2399,-0.8816,3.092
48.202606,1.8052,2.4324,-1.0865,3.218
48.209972,1.3701,2.5663,-1.2215,3.155
48.224999,0.8699,2.4854,-1.2927,2.933
48.226088,0.5460,2.3707,-1.3903,2.802
48.234292,0.4057,2.5808,-1.6951,3.114
48.241632,0.2341,2.6809,-1.6941,3.180
48.249241,0.1344,2.3913,-1.5416,2.848
48.257786,-0.3752,1.9227,-1.3047,2.354
48.265232,-0.5148,1.0776,-0.8934,1.491
48.273376,-0.4805,0.0505,-0.3234,0.581
48.281720,-0.2980,-0.0976,-0.0355,0.316
48.290276,0.3690,0.6889,0.1392,0.794
48.297184,0.8462,1.8376,0.9498,2.235
48.306980,0.5197,2.4849,1.5306,2.964
48.314002,0.0603,2.7776,2.2710,3.588
48.321717,-0.7928,3.1849,2.5485,4.155
48.329750,-1.8412,3.1208,2.6597,4.495
48.343140,-2.2084,2.5839,2.3732,4.146
48.346496,-2.4550,1.4562,2.1491,3.573
48.353353,-2.3331,0.5323,1.5935,2.875
48.361279,-1.4972,-0.2269,1.4467,2.094
48.369592,-0.6955,-0.5005,2.0967,2.265
48.377090,0.2778,-0.3903,3.4271,3.460
48.385317,0.8698,-0.5773,4.4443,4.565
48.393710,0.8449,-1.4115,4.2444,4.552
48.403093,0.6772,-2.3203,3.2072,4.016
48.409350,0.4798,-3.0049,1.8627,3.568
48.422649,0.2129,-3.6570,0.7801,3.745
48.425303,-0.2409,-5.2926,-0.9962,5.391
48.433075,-0.1330,-5.8779,-2.1375,6.256
48.441577,-0.3089,-5.8973,-3.2882,6.759
48.450184,0.0795,-5.4036,-4.1891,6.838
48.457876,0.3049,-4.5380,-3.4953,5.736
48.465623,1.0420,-4.3582,-2.7376,5.251
48.473043,1.4637,-4.2202,-2.1456,4.955
48.481811,1.9703,-4.1925,-1.3945,4.838
48.489164,2.2719,-3.8103,-0.6763,4.487
48.501783,2.0570,-3.2437,0.7338,3.910
48.506623,1.6515,-3.3201,1.0583,3.856
48.524863,1.4536,-3.5709,1.0112,3.986
48.527856,1.3600,-3.7808,0.4849,4.047
48.529201,1.3088,-3.7458,0.2086,3.973
48.538609,1.1126,-3.2474,0.1733,3.437
48.545017,0.8743,-2.5338,0.3384,2.702
48.553113,0.5117,-1.7870,0.4709,1.918
48.560939,0.2039,-1.1174,0.4401,1.218
48.569190,-0.2686,-0.6647,0.5693,0.915
48.577010,-0.5965,-0.6719,0.4660,1.012
48.585216,-0.7452,-1.0253,0.1774,1.280
48.593469,-0.6229,-1.3900,0.0165,1.523
48.602066,-0.4648,-1.4966,-0.1770,1.577
48.609553,-0.4095,-1.4301,-0.1680,1.497
48.620381,-0.4297,-1.2574,0.1016,1.333
48.625088,-0.5386,-0.9906,0.2287,1.151
48.632902,-0.6235,-0.8749,0.3679,1.136
48.641213,-0.5969,-0.8701,0.5213,1.177
48.648994,-0.5380,-0.8831,0.7731,1.291
48.657155,-0.5079,-1.0411,0.9401,1.492
48.665652,-0.4380,-1.0760,1.1016,1.601
48.672861,-0.5614,-0.9303,1.3308,1.718
48.681134,-0.6425,-0.5870,1.5919,1.814
48.689458,-0.5618,-0.2378,1.8587,1.956
48.698351,-0.5842,0.2324,2.1737,2.263
48.706263,-0.6426,0.7422,2.5725,2.753
48.713333,-0.6245,1.0845,2.9234,3.180
48.721476,-0.6580,1.3192,3.0403,3.379
48.729082,-0.7259,1.4148,3.0672,3.455
48.744723,-0.7245,1.4194,2.9045,3.313
48.745837,-0.6972,1.4421,2.5885,3.044
48.752963,-0.6739,1.6618,2.2597,2.885
48.760843,-0.6199,1.8934,2.0279,2.843
48.768928,-0.6113,2.2763,1.7900,2.960
48.777482,-0.6746,2.8974,1.5602,3.359
48.786247,-0.5730,3.3157,1.1739,3.564
48.793586,-0.4963,3.6681,0.7093,3.769
48.801512,-0.3242,3.6414,0.0746,3.657
48.809056,-0.1857,3.5188,-0.7206,3.597
48.826702,0.0444,3.1810,-1.6010,3.561
48.827716,0.2980,2.8318,-2.3360,3.683
48.834440,0.6224,2.4404,-2.9259,3.861
48.841013,1.0287,2.0378,-3.3182,4.028
48.848578,1.5626,1.6288,-3.5861,4.237
48.856703,1.9856,1.1823,-3.6637,4.332
48.865276,2.4057,0.7625,-3.5181,4.330
48.872710,2.4000,0.3549,-3.2042,4.019
48.880775,2.0299,-0.1486,-2.8263,3.483
48.889720,1.4737,-0.6931,-2.1042,2.661
48.898305,1.0794,-1.1858,-1.3953,2.126
48.904881,0.7651,-1.3730,-0.7797,1.755
48.918557,0.6249,-1.4511,-0.2059,1.593
48.921952,0.5068,-1.2140,0.1863,1.329
48.929372,0.3502,-1.0446,0.6013,1.255
48.938246,0.4484,-1.0352,0.9736,1.490
48.944764,0.6965,-1.0773,1.1541,1.726
48.952617,0.9878,-1.1185,1.1814,1.903
48.960377,1.3202,-1.0037,1.0099,1.942
48.968689,1.7074,-0.7615,0.9153,2.082
48.976733,1.9385,-0.4084,0.8585,2.159
48.985119,2.1063,-0.0899,0.8045,2.257
48.993147,2.1978,0.1223,0.8535,2.361
49.001725,2.1095,0.2385,0.8950,2.304
49.008610,2.0447,0.3544,0.7290,2.200
49.019434,1.9777,0.7240,0.5971,2.189
49.025054,1.6040,0.9938,0.4529,1.941
49.033199,1.0101,1.0908,0.4909,1.566
49.041462,0.2448,1.2736,0.5102,1.394
49.048456,-0.5300,1.9576,0.1659,2.035
49.056539,-1.2975,3.3891,-0.0817,3.630
49.065332,-1.4632,5.0312,-0.0999,5.241
49.072763,-1.6128,6.0214,0.0021,6.234
49.080846,-1.6113,6.5338,-0.0749,6.730
49.089147,-1.6736,6.4798,-0.0307,6.693
49.098331,-2.0736,5.4731,0.3012,5.860
49.105201,-2.2243,3.7220,0.8270,4.414
49.119749,-2.0756,2.2479,1.1380,3.264
49.120877,-1.6478,1.0172,1.7280,2.595
49.128749,-1.1115,0.3491,1.5983,1.978
49.140004,-0.4064,0.1035,1.7021,1.753
49.144428,0.1991,-0.0778,1.9919,2.003
49.152921,0.2217,-0.5026,2.4145,2.476
49.161032,0.3157,-0.8313,2.3444,2.507
49.168510,0.1904,-1.2783,2.4965,2.811
49.176480,0.0941,-1.5920,2.7486,3.178
49.184414,0.0591,-1.4847,3.0231,3.369
49.192361,0.0373,-1.5344,3.0650,3.428
49.203390,-0.0625,-1.9480,2.4171,3.105
49.208779,0.0148,-2.8910,1.4400,3.230
49.224733,-0.0037,-3.9120,0.5404,3.949
49.225849,-0.2122,-4.6556,-0.4304,4.680
49.232435,-0.2058,-4.9162,-1.7057,5.208
49.241115,-0.1477,-5.4881,-3.1062,6.308
49.248524,0.1233,-5.4664,-3.3168,6.395
49.256302,0.3571,-4.9443,-3.1056,5.850
49.264239,0.3439,-3.9950,-2.6626,4.813
49.272420,-0.0129,-3.1478,-2.1953,3.838
49.280017,-0.0884,-2.3613,-1.5425,2.822
49.288555,-0.0471,-1.8400,-0.7538,1.989
49.302330,0.4110,-1.5369,-0.1209,1.595
49.304705,1.0976,-1.4540,0.8723,2.020
49.325358,1.6322,-1.6274,1.5942,2.802
49.326554,1.6785,-2.1354,1.6295,3.167
49.328372,1.5341,-2.6788,1.2596,3.334
49.336274,1.4149,-2.9565,0.6958,3.351
49.344193,1.2778,-3.1599,0.1785,3.413
49.352468,1.0670,-3.0442,0.0907,3.227
49.360050,0.6778,-3.0228,-0.0482,3.098
49.368265,0.1181,-2.7699,-0.2698,2.785
49.376220,-0.2645,-2.2836,-0.3375,2.323
49.384205,-0.5318,-1.7943,-0.3348,1.901
49.392539,-0.7591,-1.3693,-0.4111,1.619
49.401305,-1.0152,-1.1934,-0.3998,1.617
49.408935,-1.1570,-1.2555,-0.3720,1.747
49.422938,-1.2806,-1.4604,-0.3486,1.973
49.424072,-1.2302,-1.7802,-0.3053,2.185
49.432705,-1.1668,-2.1093,-0.3173,2.431
49.440940,-0.9389,-2.2799,-0.2381,2.477
49.448306,-0.5659,-2.2717,-0.1220,2.344
49.456038,-0.3242,-2.0187,0.2738,2.063
49.464010,-0.2045,-1.5730,0.6230,1.704
49.472305,-0.1364,-0.9990,1.0979,1.491
49.480598,-0.0992,-0.5559,1.4653,1.570
49.489781,-0.0665,0.0839,2.2340,2.237
49.496881,-0.1704,0.6657,2.8077,2.891
49.504940,-0.1989,1.0712,3.2480,3.426
49.512214,-0.3939,1.4240,3.5887,3.881
49.520409,-0.5647,1.6969,3.7026,4.112
49.528792,-0.7549,1.8307,3.7543,4.245
49.541850,-0.8443,1.9665,3.7688,4.334
49.544458,-0.7334,2.0672,3.4748,4.109
49.552225,-0.8768,2.3703,3.1063,4.004
49.560058,-1.0564,2.6732,2.6069,3.880
49.568290,-1.3362,2.9734,1.8973,3.772
49.576776,-1.5900,3.1088,0.9845,3.628
49.584669,-1.6349,3.0383,0.1561,3.454
49.592587,-1.4740,2.9279,-0.6211,3.336
49.602170,-1.0851,2.8884,-1.4359,3.403
49.608545,-0.6385,2.9424,-1.9854,3.607
49.620525,-0.1991,2.9992,-2.2912,3.780
49.624791,0.4599,2.8556,-2.4050,3.762
49.632648,1.1478,2.5331,-2.5795,3.793
49.640819,1.7523,2.2093,-2.7963,3.971
49.648022,2.1929,1.8580,-2.9232,4.100
49.656697,2.7462,1.4218,-3.1484,4.413
49.664004,2.8528,0.9508,-3.0516,4.284
49.672186,2.7534,0.2914,-2.6098,3.805
49.680418,2.1325,-0.6003,-1.7574,2.828
49.688435,1.2182,-1.4019,-1.0351,2.126
49.696447,0.6026,-1.8168,-0.2153,1.926
49.705347,0.3464,-1.8840,0.5301,1.988
49.717077,0.4842,-1.7620,1.1680,2.169
49.720707,0.7293,-1.7551,1.6718,2.531
49.734871,0.9010,-1.7773,1.7135,2.628
49.736167,0.9337,-1.6565,1.3263,2.318
49.744284,1.0069,-1.4301,0.7643,1.909
49.752573,1.2210,-1.0428,0.1735,1.615
49.759898,1.4499,-0.3715,-0.4232,1.555
49.767922,1.7549,0.4240,-0.8042,1.976
49.775990,2.0674,1.0380,-0.8285,2.457
49.784760,2.3420,1.4041,-0.7447,2.830
49.792476,2.4691,1.6901,-0.7923,3.095
49.801013,2.5838,1.9102,-0.8588,3.326
49.808177,2.4849,2.0685,-0.7806,3.326
49.822337,2.1901,2.1467,-0.4963,3.107
49.823985,1.6934,2.1665,-0.0900,2.751
49.831880,0.9166,2.0824,0.2481,2.289
49.839888,0.2161,2.1460,0.2033,2.166
49.847826,-0.6602,2.3955,0.1902,2.492
49.855819,-1.6422,2.5913,0.3721,3.090
49.864454,-1.9160,3.0515,0.5155,3.640
49.871958,-1.7611,3.5638,0.5442,4.012
49.879797,-1.7589,3.9191,0.6311,4.342
49.888713,-1.6371,3.7063,1.0894,4.196
49.896362,-1.4532,3.3611,1.4809,3.950
49.904024,-1.5302,3.3037,1.8379,4.078
49.917795,-1.7619,2.8066,2.2364,3.998
49.919884,-1.3993,2.0429,2.6538,3.630
49.933832,-1.2647,1.0528,2.9974,3.419
49.935836,-0.8357,-0.0751,3.0973,3.209
49.944336,-0.3574,-0.5349,2.9341,3.004
49.951765,0.2104,-0.6067,2.8929,2.963
49.960078,0.4930,-0.6994,2.9710,3.092
49.967947,0.6519,-0.6438,3.1704,3.300
49.975714,0.7210,-0.9843,2.9164,3.161
49.984607,0.4549,-2.0139,2.0374,2.901
49.992418,-0.0283,-3.4630,0.9052,3.580
50.001037,-0.3094,-4.3239,-0.1969,4.339
50.008093,-0.2950,-4.7933,-1.4166,5.007
50.027539,-0.3096,-5.2367,-3.0055,6.046
50.028766,-0.1649,-5.3669,-3.5423,6.433
50.031680,-0.0507,-5.1604,-3.6914,6.345
50.039777,0.1784,-4.3925,-3.5429,5.646
50.047798,0.2630,-3.8413,-3.1262,4.960
50.056418,0.4422,-3.9074,-2.8208,4.839
50.063602,0.7615,-3.9646,-2.0462,4.526
50.072356,1.5318,-4.2263,-1.0165,4.609
50.079504,1.9134,-3.6047,0.6677,4.135
50.087821,1.3963,-3.1133,1.1451,3.599
50.095874,1.0663,-2.8512,0.5333,3.090
50.103949,0.9630,-2.9942,-0.0349,3.145
50.112692,1.0459,-3.4860,-0.4643,3.669
50.119942,0.8667,-4.0439,-0.6120,4.181
50.133979,1.0994,-4.4208,-0.3659,4.570
50.135778,1.3047,-4.1697,-0.2602,4.377
50.144563,1.2708,-2.8310,-0.1623,3.107
50.151648,1.0993,-1.1741,0.4037,1.658
50.160385,0.6448,-0.1002,0.9074,1.118
50.167759,0.0288,-0.0903,0.8328,0.838
50.175756,-0.4175,-0.8471,0.7907,1.232
50.183650,-0.7671,-1.6310,0.6024,1.900
50.192227,-0.8812,-2.1599,0.4400,2.374
50.199667,-0.7797,-2.2753,0.2215,2.415
50.207445,-0.6185,-2.0487,0.2344,2.153
50.217803,-0.4912,-1.6879,0.3848,1.800
50.223966,-0.4176,-1.2624,0.6314,1.472
50.232068,-0.4913,-0.8585,0.9862,1.397
50.239498,-0.5875,-0.5674,1.1958,1.448
50.247391,-0.7869,-0.1665,1.7276,1.906
50.255518,-0.9504,0.1326,2.3420,2.531
50.264075,-0.9239,0.4485,2.9159,3.092
50.271656,-1.1175,0.8739,3.4849,3.763
50.280414,-1.1658,1.4005,4.1792,4.559
50.287497,-1.1650,1.9053,4.4895,5.014
50.296395,-1.2123,2.3399,4.5597,5.267
50.303643,-1.1663,2.8675,4.4231,5.399
50.316798,-1.3275,3.6045,3.9984,5.545
50.319667,-1.5924,4.1456,3.4962,5.652
50.333659,-1.6306,4.3254,3.0916,5.561
50.335487,-1.7785,4.2583,2.0795,5.062
50.344626,-1.9499,3.8618,0.9430,4.428
50.351568,-1.7582,3.0492,0.0658,3.520
50.359260,-1.2648,2.1057,-1.0210,2.660
50.367495,-0.7318,1.2744,-2.1067,2.569
50.375301,-0.0969,0.6020,-2.8590,2.923
50.383465,0.5665,0.0339,-3.2716,3.320
50.392000,1.2788,-0.2981,-3.2913,3.544
50.400531,1.9243,-0.3577,-3.2320,3.778
50.407441,2.4553,-0.1616,-3.0154,3.892
50.422780,2.6963,0.1727,-2.7201,3.834
50.423922,2.9277,0.6322,-2.4580,3.875
50.431342,2.9637,0.8646,-2.3723,3.893
50.439225,3.0369,0.8237,-2.4842,4.009
50.447899,2.7678,0.5336,-2.6356,3.859
50.455523,1.4454,-0.0371,-2.0513,2.510
50.463970,0.6739,-0.2244,-1.1180,1.325
50.471330,0.3521,-0.3646,-0.2571,0.568
50.479519,0.4529,-0.5634,0.5012,0.880
50.488042,0.5878,-0.8928,0.8687,1.377
50.496350,0.8183,-1.1138,0.9135,1.657
50.504412,1.0746,-1.2441,0.7938,1.826
50.512055,1.2480,-1.3301,0.6002,1.920
50.520420,1.4164,-1.2595,0.3634,1.930
50.533625,1.7092,-0.8817,0.0784,1.925
50.535500,2.0311,-0.3400,-0.0097,2.059
50.560233,2.3785,0.2797,-0.1076,2.397
50.561310,2.9522,1.2236,-0.3513,3.215
50.561877,3.6079,2.5330,-0.6301,4.453
50.567369,4.0857,3.8292,-0.5248,5.624
50.575150,4.2680,4.7670,-0.1557,6.400
50.583562,3.8831,4.7964,0.2002,6.174
50.591200,2.7158,4.0297,0.2443,4.866
50.599112,0.7485,3.2076,0.2181,3.301
50.607150,-1.6448,2.9858,-0.1357,3.412
50.616444,-3.7860,3.0424,-0.2179,4.862
50.623348,-4.0609,3.1898,-0.1464,5.166
50.640447,-3.6126,3.6760,-0.1962,5.158
50.641460,-3.1592,3.9097,0.0665,5.027
50.648620,-2.4058,3.6114,0.7517,4.404
50.655947,-1.8441,3.2796,1.0928,3.918
50.663132,-1.3240,2.5572,1.8405,3.418
50.671271,-1.1076,1.6510,2.6925,3.347
50.679184,-0.8312,0.8114,3.1192,3.328
50.687314,-0.6349,0.1955,3.7256,3.784
50.695408,-0.2648,-0.2055,4.5354,4.548
50.704349,-0.3007,-0.9508,5.0514,5.149
50.711496,-0.4458,-1.2622,4.9599,5.137
50.719782,-0.0995,-1.4819,4.7232,4.951
50.732670,-0.1086,-2.2024,4.0422,4.605
50.735607,-0.2961,-3.5467,2.5434,4.374
50.755767,-0.4876,-5.1316,-0.1150,5.156
50.756889,-0.2165,-5.7999,-1.3228,5.953
50.759526,0.1340,-5.8797,-3.0254,6.614
50.768749,0.4957,-5.2883,-3.8329,6.550
50.774985,0.3507,-4.7624,-3.6535,6.013
50.783089,0.4166,-4.3645,-3.6836,5.726
50.791110,0.6707,-4.1034,-3.7295,5.585
50.798959,0.7767,-4.0472,-3.2914,5.274
50.807378,1.3622,-4.4227,-3.3356,5.705
50.814793,2.0645,-4.2983,-2.1451,5.229
50.822958,2.6198,-4.3296,-0.3488,5.073
50.830805,2.2114,-3.9120,0.9892,4.601
50.838747,1.8491,-4.0971,0.7411,4.556
50.846981,1.6583,-4.2201,0.2114,4.539
50.854764,1.6761,-4.3435,-0.1438,4.658
50.862886,1.2372,-4.2660,-0.4809,4.468
50.870711,1.0831,-4.1766,-0.5614,4.351
50.878947,1.1122,-3.9337,-0.5425,4.124
50.887121,1.1891,-3.5294,-0.4425,3.750
50.895014,0.9736,-2.8957,-0.3190,3.072
50.902893,0.7662,-2.2881,-0.0675,2.414
50.919837,0.3989,-1.7643,0.2240,1.823
50.921320,-0.0256,-1.3291,0.5041,1.422
50.957508,-0.4974,-0.9930,0.6219,1.273
50.958435,-0.8710,-0.6967,0.5939,1.264
50.958793,-1.0530,-0.5219,0.9291,1.498
50.959162,-1.1583,-0.3088,1.0368,1.585
50.959587,-1.2170,-0.0999,0.9930,1.574
50.966941,-1.2098,-0.0723,1.0108,1.578
50.974548,-1.2481,0.0874,1.1328,1.688
50.982476,-1.2744,0.1357,1.3919,1.892
50.990766,-1.2208,0.0103,1.6253,2.033
50.998914,-1.0579,-0.0447,2.0026,2.265
51.007462,-0.9760,0.1645,2.5014,2.690
51.014972,-0.7986,0.3313,2.9698,3.093
51.023199,-0.6219,0.6843,3.3731,3.498
51.035130,-0.6181,1.2512,3.6669,3.923
51.039360,-0.7348,1.8771,3.9310,4.418
51.046821,-0.8394,2.4716,3.9389,4.725
51.055250,-0.9897,3.1074,3.7162,4.944
51.062582,-1.0366,3.6369,3.3863,5.076
51.070588,-0.9940,4.0110,2.7564,4.967
51.079205,-0.9689,4.2311,2.0697,4.809
51.087386,-0.9776,4.3989,1.2434,4.675
51.095636,-0.9696,4.4480,0.3752,4.568
51.103529,-0.8605,4.2785,-0.5328,4.397
51.114850,-0.4387,3.7252,-1.5238,4.049
51.118984,0.2453,2.8512,-2.6146,3.876
51.138646,1.0306,1.8610,-3.5412,4.131
51.140285,1.7035,0.9977,-4.1485,4.594
51.144279,2.2125,0.4232,-4.3595,4.907
51.150797,2.5760,0.0380,-4.1578,4.891
51.158481,2.7403,-0.1348,-3.6746,4.586
51.166834,3.0851,-0.2517,-3.0730,4.362
51.174978,3.3551,-0.4231,-2.3308,4.107
51.182841,3.5529,-0.6347,-1.3736,3.862
51.191435,3.1801,-0.9462,-0.2024,3.324
51.198905,1.6372,-1.3248,0.5861,2.186
51.207334,0.8183,-1.4561,0.9627,1.928
51.215005,0.5250,-1.4392,1.1245,1.900
51.223217,0.4968,-1.3128,1.0627,1.761
51.237599,0.7271,-1.0900,0.7040,1.487
51.238625,1.1295,-0.8530,0.2401,1.436
51.246723,1.3964,-0.6202,-0.3209,1.561
51.254801,1.6527,-0.2780,-0.9507,1.927
51.263378,1.9876,0.2521,-1.5421,2.528
51.270401,2.4824,1.1858,-1.8805,3.332
51.279226,2.9869,2.2781,-1.9844,4.248
51.287279,3.4536,3.3724,-1.8636,5.174
51.295315,3.7380,4.0529,-1.4680,5.706
51.303228,3.4975,4.2036,-0.8401,5.533
51.314727,2.9176,3.8786,-0.3823,4.868
51.319046,1.9144,3.4529,0.0605,3.949
51.337158,0.9600,3.4587,0.0864,3.590
51.338560,-0.2170,4.1751,-0.0706,4.181
51.343895,-1.7292,5.0961,-0.1105,5.383
51.350649,-2.5662,5.6259,-0.0828,6.184
51.359218,-2.9819,5.5061,0.2913,6.269
51.366670,-3.2601,4.8476,0.4948,5.863
51.374665,-3.0065,3.8271,0.8084,4.934
51.382946,-2.4926,2.8976,1.0227,3.957
51.390947,-1.8247,2.1916,1.2466,3.112
51.398890,-1.6058,1.5153,1.8035,2.851
51.407056,-1.4282,1.1119,2.3855,2.994
51.414935,-1.2910,0.7638,3.4341,3.747
51.422639,-1.2229,0.2288,4.6975,4.859
51.437214,-1.3324,-0.4540,5.8476,6.015
51.438413,-0.9798,-0.4721,6.3842,6.476
51.446560,-0.3430,-0.7400,6.3032,6.356
51.454370,-0.3874,-1.6878,4.8798,5.178
51.462647,-0.3393,-3.2821,3.2558,4.635
51.470534,-0.4209,-5.9072,0.2449,5.927
51.478947,-0.1636,-7.0519,-1.4508,7.201
51.487366,0.3160,-7.8149,-3.4406,8.545
51.494740,1.0909,-7.9136,-4.6888,9.263
51.503339,1.5133,-7.3974,-5.1601,9.145
51.513945,1.9028,-6.4627,-5.3396,8.596
51.518748,2.0502,-5.4669,-4.9016,7.623
51.537094,2.0266,-4.9838,-4.4210,6.964
51.538756,1.7847,-4.7226,-3.4354,6.107
51.543360,1.5991,-3.4440,-0.6765,3.857
51.550387,1.5543,-3.2915,0.7412,3.715
51.558462,1.5302,-3.7274,0.4374,4.053
51.566877,1.4184,-3.9928,0.1119,4.239
51.574955,1.2952,-4.0040,-0.1715,4.212
51.582536,1.0172,-3.6843,-0.3235,3.836
51.591034,0.9650,-3.1535,-0.4304,3.326
51.599534,0.8021,-2.6241,-0.3986,2.773
51.607205,0.6060,-2.0045,-0.2647,2.111
51.615113,0.2171,-1.4117,-0.1384,1.435
51.622687,-0.0989,-0.9629,0.1225,0.976
51.635028,-0.6584,-0.6249,0.1663,0.923
51.638376,-1.1034,-0.6211,0.3718,1.320
51.646424,-1.4642,-0.8424,0.4960,1.761
51.654282,-1.5351,-0.9886,0.4839,1.889
51.662429,-1.5425,-1.0146,0.3904,1.887
51.670229,-1.4976,-1.0192,0.5503,1.893
51.678986,-1.4737,-0.9097,0.6844,1.862
51.685993,-1.3862,-0.7944,0.8004,1.787
51.694440,-1.2787,-0.7383,0.9426,1.752
51.702979,-1.0103,-0.6951,1.1136,1.657
51.716790,-0.8287,-0.4698,1.4121,1.703
51.718301,-0.5824,-0.1572,1.8207,1.918
51.741518,-0.4121,0.3632,2.2534,2.319
51.743168,-0.5486,1.0389,2.6399,2.890
51.743867,-0.7267,1.6864,3.0759,3.582
51.750232,-0.7179,2.1215,3.2813,3.973
51.758062,-0.7449,2.4085,3.0932,3.990
51.766315,-0.7512,2.5054,2.9033,3.908
51.774371,-0.6175,2.4521,2.6410,3.656
51.782411,-0.5141,2.3096,2.1801,3.217
51.789951,-0.4345,2.2208,1.7528,2.862
51.798386,-0.3739,2.2658,1.3489,2.663
51.806271,-0.3352,2.4235,0.8620,2.594
51.817614,-0.2367,2.4650,0.1710,2.482
51.822838,-0.1262,2.4523,-0.8183,2.588
51.838822,0.0663,2.3066,-1.6534,2.839
51.839991,0.2528,1.9846,-2.4354,3.152
51.846645,0.4862,1.5435,-3.1464,3.538
51.854984,0.9389,1.1292,-3.8078,4.081
51.862911,1.3425,0.8450,-4.3280,4.610
51.870236,1.8076,0.7294,-4.4366,4.846
51.878354,2.0194,0.6272,-3.8898,4.427
51.886728,2.4012,0.5427,-3.1239,3.977
51.893966,2.3440,0.3105,-1.9810,3.085
51.903043,2.0310,-0.2113,-0.7688,2.182
51.911092,1.0659,-0.6218,0.2087,1.252
51.918321,0.1695,-0.7998,0.7080,1.082
51.929369,-0.3077,-0.5759,0.8153,1.045
51.934307,-0.3706,-0.2326,0.8580,0.963
51.954792,-0.2248,0.0645,0.7727,0.807
51.955668,0.0840,0.0843,0.5312,0.544
51.958556,0.3668,-0.1944,0.1443,0.440
51.966130,0.7601,-0.5709,-0.2757,0.990
51.974226,1.1846,-0.8679,-0.6526,1.607
51.982754,1.6908,-0.7713,-1.0564,2.138
51.989964,2.1384,-0.1461,-1.3549,2.536
51.998227,2.4548,0.7625,-1.3698,2.913
52.006592,2.8460,1.6153,-1.1800,3.479
52.014610,3.1135,2.1264,-0.9504,3.888
52.022340,3.3673,2.3991,-0.9590,4.244
52.034455,3.4455,2.7428,-1.0189,4.520
52.038027,2.9930,3.0047,-0.9131,4.338
52.046195,2.0402,3.3263,-0.6410,3.954
52.054353,0.3054,3.4486,-0.1579,3.466
52.061990,-2.1415,3.6106,0.3726,4.214
52.070209,-3.6551,3.5804,0.7840,5.176
52.078144,-3.9005,3.1385,0.9494,5.096
52.085873,-3.6611,2.9581,0.9131,4.795
52.095004,-3.2448,2.8025,1.0735,4.420
52.102603,-2.4374,2.3736,1.7973,3.848
52.113996,-1.9650,1.9665,2.5163,3.750
52.117986,-1.5184,1.5188,3.2624,3.906
52.130769,-1.2895,1.0353,3.7959,4.140
52.134000,-0.9673,0.5587,4.1003,4.250
52.142240,-0.5767,0.0297,4.3878,4.426
52.150031,-0.1896,-0.5338,4.7469,4.781
52.159546,-0.2456,-0.9353,4.4591,4.563
52.166081,0.0100,-0.8608,3.7294,3.827
52.174954,-0.0294,-1.1868,3.0759,3.297
52.182465,-0.1301,-2.2092,1.8543,2.887
52.189997,-0.3360,-3.0897,0.6077,3.167
52.198092,-0.7169,-4.4827,-1.0590,4.662
52.206125,-0.5558,-5.6754,-2.4221,6.196
52.214534,-0.5626,-6.0049,-3.0072,6.739
52.222092,-0.4119,-5.7434,-3.5736,6.777
52.233676,-0.1212,-5.2888,-4.0322,6.652
52.237908,0.1796,-4.8402,-3.9358,6.241
52.245971,0.4896,-4.6472,-3.4482,5.807
52.254502,0.9359,-4.8927,-3.1133,5.874
52.262563,1.2704,-5.2035,-2.6420,5.973
52.270000,1.9005,-5.0291,-1.2344,5.516
52.278692,1.7619,-4.2616,0.6190,4.653
52.286531,1.3730,-4.2839,0.2784,4.507
52.294095,1.1576,-4.4144,-0.3717,4.579
52.302531,0.6886,-4.4523,-0.7831,4.573
52.313630,0.6609,-4.4485,-0.9428,4.595
52.318044,0.6321,-4.3163,-0.9922,4.474
52.336047,0.5574,-4.0003,-1.0362,4.170
