time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
15.331548,-1.6479,-0.4079,-1.9982,2.622
15.339498,-1.3278,-0.1944,-1.8895,2.318
15.347270,-1.0529,0.0110,-1.3236,1.691
15.354949,-0.3401,0.0358,-0.8898,0.953
15.362919,0.9761,-0.0279,0.3748,1.046
15.371628,1.7099,-0.1894,2.2281,2.815
15.379754,1.5970,-0.5152,4.1040,4.434
15.387647,1.2056,-0.8195,5.0772,5.282
15.396167,0.7758,-1.0856,5.7156,5.869
15.403037,0.3804,-1.3141,6.0931,6.245
15.419278,0.3941,-1.3743,6.0690,6.235
15.420547,0.4551,-1.3200,5.5994,5.771
15.427052,0.7475,-1.0927,4.7094,4.892
15.434755,1.2065,-0.7566,3.6767,3.943
15.442842,1.9327,-0.4080,2.8849,3.496
15.450656,2.7878,0.2498,2.4646,3.729
15.459426,3.5743,1.1335,2.4161,4.461
15.467477,3.3549,1.7659,1.9042,4.243
15.476043,2.2388,2.1585,1.2905,3.367
15.482880,1.1577,2.7119,0.8442,3.067
15.491536,0.3186,3.3234,0.5348,3.381
15.499374,0.1237,3.6872,0.8247,3.780
15.507387,0.7607,3.6642,1.1946,3.928
15.514970,1.7695,3.7808,1.1717,4.336
15.523450,2.3002,3.7898,1.0023,4.545
15.544375,2.2898,3.4833,1.1302,4.319
15.545916,2.2668,2.8926,1.6313,4.021
15.546684,2.2271,2.3752,1.9829,3.812
15.554823,1.8731,1.5679,1.5575,2.897
15.563578,1.2429,0.4998,0.2761,1.368
15.571458,0.4933,0.1959,-0.6239,0.819
15.579078,-0.3248,0.5780,-1.3669,1.519
15.586735,-1.4286,1.4173,-1.9709,2.817
15.596778,-2.9469,2.5035,-2.0782,4.390
15.603135,-4.2383,3.6492,-2.0980,5.973
15.618307,-5.4317,4.5316,-2.2115,7.411
15.620975,-5.6514,5.2479,-2.5079,8.110
15.627055,-4.7487,5.5413,-3.4397,8.068
15.634697,-3.4993,5.1906,-4.3945,7.648
15.642971,-2.2252,4.3074,-4.6069,6.688
15.650907,-1.2747,3.1180,-4.2198,5.399
15.660083,-0.4651,2.1168,-4.0672,4.609
15.667442,-0.0139,1.3257,-4.0095,4.223
15.675773,0.3400,0.8587,-3.8929,4.001
15.683411,0.5690,0.6060,-3.7339,3.825
15.690728,0.7201,0.5008,-3.5613,3.668
15.699503,1.0113,0.4402,-3.4429,3.615
15.707572,1.0989,0.3949,-3.3210,3.520
15.715777,1.0963,0.3336,-3.1623,3.364
15.722961,0.8989,0.1289,-2.9864,3.121
15.736097,0.7368,-0.2323,-2.8855,2.987
15.738674,0.3224,-0.6282,-2.8857,2.971
15.746621,-0.4139,-1.0184,-2.9797,3.176
15.754767,-0.9831,-1.3709,-3.0505,3.486
15.762730,-1.4849,-1.6751,-3.0326,3.769
15.770865,-1.8776,-1.9969,-2.8296,3.939
15.778782,-2.0814,-2.2917,-2.5259,3.995
15.786758,-2.2660,-2.6120,-2.1737,4.084
15.795913,-2.4652,-2.7724,-1.9268,4.180
15.802684,-2.7109,-2.9386,-1.6975,4.343
15.818512,-2.8952,-2.9169,-1.5021,4.376
15.819583,-2.9580,-2.8325,-1.2407,4.279
15.826713,-2.9151,-2.7627,-1.0342,4.147
15.834642,-2.7730,-2.6244,-0.8002,3.901
15.842686,-2.6079,-2.4490,-0.6312,3.633
15.850694,-2.3832,-2.2369,-0.5760,3.319
15.858982,-2.1205,-2.0189,-0.5962,2.988
15.866825,-1.8798,-1.7681,-0.6821,2.669
15.875611,-1.6203,-1.5970,-0.7865,2.407
15.883295,-1.3779,-1.4642,-0.9162,2.209
15.892437,-1.1530,-1.3142,-1.0436,2.036
15.899465,-0.9390,-1.1824,-1.1174,1.878
15.907072,-0.7129,-1.0582,-1.1636,1.727
15.917308,-0.4916,-0.9415,-1.1471,1.563
15.923244,-0.2354,-0.8530,-1.0926,1.406
15.940672,0.0338,-0.7807,-1.0035,1.272
15.941637,0.3208,-0.7341,-0.8866,1.195
15.946955,0.5892,-0.6459,-0.7018,1.121
15.954595,0.8966,-0.5810,-0.4989,1.179
15.962538,1.2097,-0.4364,-0.2155,1.304
15.970465,1.6187,-0.2982,0.1712,1.655
15.979386,2.0507,-0.1015,0.6982,2.169
15.986570,2.4101,0.2365,1.4158,2.805
15.997161,2.6154,0.6520,2.3061,3.547
16.002540,2.6971,1.0082,3.3465,4.415
16.017995,2.6936,1.3513,4.0474,5.046
16.018891,2.7852,1.7959,4.0653,5.245
16.027053,3.0209,2.2859,3.4279,5.109
16.034553,3.4527,2.6413,2.4950,5.012
16.043882,3.5985,2.7825,1.7989,4.892
16.050439,3.4151,2.6426,1.3784,4.533
16.058564,3.1156,2.2475,1.2567,4.042
16.066509,2.6997,1.8606,1.3307,3.539
16.075358,2.4445,1.8097,1.4297,3.361
16.082485,2.4565,2.3564,1.3197,3.651
16.091434,2.8404,3.2975,0.8977,4.444
16.098616,3.4226,4.0701,0.3474,5.329
16.107151,3.7050,4.2331,-0.2709,5.632
16.115412,3.4997,3.4990,-1.0200,5.053
16.123284,2.7148,2.2148,-1.5982,3.851
16.131158,1.7952,1.0487,-1.8406,2.777
16.139225,1.1059,0.2312,-1.8372,2.157
16.156944,0.7279,-0.1803,-1.7844,1.936
16.158053,0.5428,-0.3485,-1.6587,1.780
16.162648,0.3731,-0.4268,-1.5771,1.676
16.170451,0.1766,-0.3602,-1.5390,1.590
16.179216,-0.0429,-0.0885,-1.5570,1.560
16.187122,-0.2723,0.3307,-1.6339,1.689
16.195788,-0.4967,0.9101,-1.7352,2.021
16.202847,-0.6575,1.4849,-1.8697,2.476
16.217177,-0.7765,1.9333,-2.0496,2.923
16.218645,-0.8263,2.2164,-2.2947,3.296
16.226594,-0.8447,2.3142,-2.5989,3.581
16.234426,-0.9631,2.3452,-2.8635,3.825
16.242669,-1.1506,2.3086,-3.0432,3.989
16.250577,-1.3594,2.2796,-3.1165,4.094
16.259597,-1.7182,2.1428,-3.1546,4.183
16.267034,-2.2024,1.9168,-3.1665,4.307
16.276167,-2.8007,1.5586,-3.1684,4.507
16.282572,-3.2991,1.0839,-3.1484,4.687
16.290643,-3.8833,0.4181,-3.1380,5.010
16.298419,-4.3275,-0.1870,-3.0668,5.307
16.307662,-4.7058,-0.7907,-2.9954,5.634
16.314676,-4.9460,-1.2300,-2.9253,5.877
16.323202,-5.0985,-1.5908,-2.8746,6.065
16.339776,-5.1420,-1.8991,-2.8519,6.179
16.341390,-5.1318,-2.1568,-2.8121,6.237
16.347006,-5.0020,-2.3346,-2.7875,6.184
16.354963,-4.8940,-2.4752,-2.7496,6.135
16.362842,-4.6478,-2.5880,-2.7105,5.971
16.370515,-4.4596,-2.6061,-2.6674,5.813
16.379082,-4.2701,-2.6008,-2.6231,5.646
16.386455,-4.0536,-2.5237,-2.5705,5.423
16.394705,-3.6658,-2.3823,-2.5148,5.044
16.403089,-3.2186,-2.2053,-2.4141,4.588
16.412736,-2.9035,-1.9899,-2.3643,4.240
16.418531,-2.5816,-1.7669,-2.3020,3.884
16.436387,-2.2112,-1.5570,-2.2751,3.534
16.438336,-1.8954,-1.3807,-2.2901,3.278
16.443579,-1.5698,-1.2786,-2.4901,3.209
16.450316,-0.9082,-1.1696,-2.0245,2.508
16.458576,0.2134,-1.2596,-1.1555,1.723
16.466472,0.9797,-1.3866,0.1097,1.701
16.476065,1.0340,-1.6276,1.3605,2.360
16.482979,0.7458,-1.7566,2.5084,3.152
16.491017,0.2410,-1.6863,3.1909,3.617
16.499536,-0.3149,-1.4925,3.6695,3.974
16.507342,-0.6939,-1.2767,4.0680,4.320
16.514927,-0.6320,-0.9945,4.4791,4.632
16.522300,-0.3954,-0.7284,4.6526,4.726
16.539421,-0.0952,-0.4258,4.5244,4.545
16.540480,0.1950,-0.0440,3.8842,3.889
16.546478,0.7819,0.3770,2.9257,3.052
16.554252,1.5738,0.7321,2.0632,2.696
16.562509,2.4742,1.0567,1.5614,3.111
16.570416,3.3021,1.3917,1.4821,3.878
16.578435,3.7176,1.8871,1.2255,4.346
16.587247,3.5443,2.4071,0.8874,4.375
16.595376,2.7061,2.7196,0.7506,3.909
16.603266,1.7179,3.1196,0.7279,3.635
16.612657,0.8334,3.5526,0.8107,3.738
16.618219,0.6289,3.5755,1.2587,3.842
16.634006,1.1439,2.8777,1.9662,3.668
16.634834,1.7820,1.9644,2.6170,3.726
16.642317,2.1928,1.4424,2.4488,3.590
16.650276,2.1945,1.4523,2.2654,3.472
16.658991,1.5222,1.4766,2.7242,3.452
16.666188,0.8267,1.4482,3.0738,3.497
16.674903,0.3270,1.2083,2.3486,2.661
16.682258,0.1784,0.7224,0.7480,1.055
16.692673,0.1025,0.3870,-0.3663,0.543
16.698706,-0.1772,0.5246,-1.3121,1.424
16.706879,-0.7929,1.2200,-2.1560,2.601
16.714224,-1.6242,2.2961,-2.7199,3.913
16.722561,-2.6145,3.5593,-2.9619,5.318
16.730442,-3.6915,4.6011,-3.0369,6.635
16.738630,-4.1409,5.0907,-2.9758,7.205
16.746221,-3.6341,5.3502,-3.2438,7.236
16.754122,-3.1382,5.0034,-3.8371,7.043
16.762192,-2.8772,4.3462,-4.4029,6.823
16.770829,-2.6489,3.8401,-4.8152,6.704
16.778122,-2.7336,3.2028,-5.0689,6.590
16.786209,-2.5717,2.5255,-5.2083,6.334
16.794387,-1.9937,1.7783,-5.4317,6.053
16.802059,-1.1634,1.1433,-5.6264,5.858
16.813160,-0.4717,0.7537,-5.8386,5.906
16.818563,-0.1262,0.5402,-5.8876,5.914
16.837480,0.0106,0.5803,-5.7686,5.798
16.838939,-0.1643,0.5612,-5.3811,5.413
16.846000,-0.2326,0.4357,-4.8858,4.911
16.850157,-0.1650,0.0754,-4.3233,4.327
16.858650,-0.4519,-0.1580,-3.8986,3.928
16.866209,-0.7466,-0.4842,-3.3199,3.437
16.875804,-1.0188,-0.8398,-2.8949,3.182
16.882061,-1.3272,-1.1104,-2.4881,3.031
16.890486,-1.5619,-1.3494,-2.1318,2.967
16.899500,-1.7696,-1.5406,-1.8955,3.016
16.906886,-1.9972,-1.7059,-1.6809,3.118
16.914604,-2.1513,-1.8267,-1.5055,3.199
16.922116,-2.2749,-1.9350,-0.8574,3.107
16.936608,-2.3077,-2.0556,0.0610,3.091
16.938149,-2.3695,-2.2037,0.6839,3.307
16.946178,-2.5082,-2.4589,1.0260,3.659
16.954101,-2.5167,-2.7207,0.9825,3.834
16.962126,-2.4390,-2.9938,0.6198,3.911
16.970055,-2.3176,-3.1458,0.1664,3.911
16.978803,-2.1930,-3.1191,-0.1275,3.815
16.986911,-1.9852,-2.9415,-0.3328,3.564
16.995013,-1.7150,-2.6943,-0.4377,3.224
17.002959,-1.4610,-2.3674,-0.4903,2.825
17.012506,-1.1948,-2.0373,-0.5448,2.424
17.018549,-1.0032,-1.7367,-0.6091,2.096
17.031814,-0.7753,-1.5319,-0.6917,1.851
17.034103,-0.4926,-1.3097,-0.8107,1.617
17.042029,-0.1289,-1.2493,-0.8665,1.526
17.050031,0.2718,-1.2856,-0.7915,1.534
17.059649,0.6903,-1.3852,-0.5674,1.648
17.066371,1.0659,-1.5068,-0.2067,1.857
17.074755,1.4126,-1.6456,0.2768,2.186
17.081933,1.8586,-1.8155,0.8626,2.738
17.089932,2.3029,-1.9616,1.5534,3.401
17.098274,2.6226,-1.8879,2.1476,3.880
17.105963,2.7388,-1.6142,2.5280,4.062
17.115304,2.4511,-0.9663,2.5134,3.641
17.122626,2.3311,-0.1757,2.2486,3.244
17.133729,2.1826,0.6290,1.8861,2.952
17.138184,2.0682,1.4035,1.4709,2.900
17.146250,2.0587,2.1895,1.0585,3.186
17.153916,2.1485,2.8441,0.6419,3.622
17.161967,2.3755,3.2744,0.2978,4.056
17.170132,2.6982,3.4811,0.0773,4.405
17.178301,2.9954,3.5259,0.0070,4.627
17.185976,3.1044,3.4783,0.0273,4.662
17.194357,2.9873,3.2083,0.0554,4.384
17.202193,2.6200,2.7235,0.1826,3.783
17.212966,2.2793,2.2444,0.4127,3.225
17.217949,2.1428,2.0155,0.6870,3.021
17.234321,2.2822,2.2166,0.9093,3.309
17.236092,2.6814,2.6901,0.9368,3.912
17.242615,3.0539,3.1942,0.5984,4.460
17.249877,3.2093,3.3435,-0.0652,4.635
17.258416,2.7567,2.7041,-0.7403,3.932
17.266550,1.8939,1.5565,-1.0965,2.685
17.274526,1.1225,0.4900,-1.1855,1.705
17.281920,0.5684,-0.1603,-1.1302,1.275
17.290526,0.2648,-0.4237,-1.0674,1.179
17.298593,0.0485,-0.4920,-1.0182,1.132
17.306563,-0.1326,-0.5713,-0.9901,1.151
17.314979,-0.3560,-0.5778,-1.0602,1.259
17.322460,-0.4790,-0.5646,-1.1416,1.361
17.342172,-0.5932,-0.3550,-1.2722,1.448
17.343144,-0.7036,0.1345,-1.4470,1.615
17.346461,-0.7166,0.8271,-1.6894,2.013
17.354343,-0.7454,1.6052,-1.9471,2.631
17.362081,-0.7316,2.3753,-2.2884,3.378
17.370446,-0.7475,2.9241,-2.7473,4.081
17.378043,-0.8472,3.2065,-3.2168,4.620
17.385844,-1.0887,3.2703,-3.5681,4.961
17.393992,-1.2506,3.1030,-3.7682,5.039
17.402483,-1.4621,2.6555,-3.9270,4.961
17.412952,-1.9149,2.1156,-4.0107,4.922
17.417867,-2.4659,1.5316,-4.0387,4.974
17.436444,-2.9850,0.9270,-3.9736,5.056
17.437674,-3.4378,0.3300,-3.9010,5.210
17.443836,-3.7800,-0.2268,-3.7778,5.349
17.450489,-4.0880,-0.7205,-3.6383,5.520
17.458268,-4.4191,-1.1538,-3.4783,5.741
17.465814,-4.7302,-1.5209,-3.2714,5.949
17.474300,-4.9514,-1.8211,-3.1086,6.123
17.482218,-5.1865,-2.1326,-2.9661,6.344
17.490784,-5.1847,-2.4121,-2.8359,6.383
17.498313,-5.0252,-2.6331,-2.7537,6.306
17.506778,-4.8230,-2.7789,-2.6886,6.182
17.514921,-4.6163,-2.9163,-2.6140,6.054
17.521919,-4.4149,-2.9926,-2.5494,5.912
17.539533,-4.1697,-3.0455,-2.5012,5.737
17.541037,-3.8559,-2.9843,-2.4749,5.468
17.546601,-3.4719,-2.8589,-2.4023,5.099
17.553933,-3.0221,-2.5689,-2.4176,4.645
17.561954,-2.6507,-2.2573,-2.4237,4.242
17.569765,-2.2956,-1.8418,-2.5024,3.863
17.578132,-2.0618,-1.4691,-2.6919,3.695
17.586489,-1.6377,-0.9766,-3.0265,3.577
17.594925,-0.5193,-0.6475,-2.2618,2.409
17.602768,0.9238,-0.6751,-1.1297,1.608
17.613153,1.6834,-0.8777,0.3241,1.926
17.618304,1.8537,-1.2445,2.1027,3.067
17.633736,1.5111,-1.5105,3.1132,3.776
17.634868,0.9518,-1.6747,3.6782,4.152
17.642134,0.2851,-1.5885,4.0391,4.350
17.649615,-0.2452,-1.4081,4.0925,4.335
17.657556,-0.6152,-1.0671,4.1581,4.337
17.665734,-0.5384,-0.6750,4.3385,4.424
17.676756,-0.3445,-0.2233,4.3593,4.379
17.681891,-0.0394,0.2541,3.9619,3.970
17.690298,0.4646,0.7255,3.2773,3.389
17.698272,1.1023,1.1875,2.6604,3.115
17.705566,1.9797,1.4845,2.2026,3.313
17.714775,3.0569,1.9500,1.9922,4.137
17.721616,3.6562,2.5574,1.7669,4.799
17.736705,3.4062,3.0756,1.1226,4.725
17.737654,2.6365,3.3145,0.6508,4.285
17.745608,1.6330,3.5489,0.5624,3.947
17.753482,0.7378,3.7160,0.5835,3.833
17.761812,0.5263,3.3952,1.2323,3.650
17.769576,1.4507,3.0142,1.4691,3.654
17.777731,2.1770,3.2441,0.7790,3.984
17.785409,2.2716,3.2260,0.3035,3.957
17.794302,2.2392,3.0563,1.1625,3.963
17.801565,1.9177,2.6563,2.0244,3.851
17.812281,1.2648,2.0199,2.3850,3.372
17.817970,0.3416,0.8981,1.4784,1.763
17.838936,-0.4108,-0.0559,0.7406,0.849
17.840055,-0.8066,-0.3447,-0.0040,0.877
17.841661,-1.2730,0.2134,-0.7220,1.479
17.849730,-1.9533,1.2754,-1.3324,2.687
17.858525,-2.8404,2.5550,-2.0416,4.332
17.865859,-3.9657,3.8038,-2.3332,5.970
17.874170,-4.7054,4.8434,-2.5520,7.219
17.881678,-4.6772,5.3835,-2.7268,7.635
17.889799,-4.0738,5.2840,-3.1613,7.383
17.898357,-2.8886,4.7660,-3.8170,6.755
17.906200,-2.1625,4.0397,-4.1645,6.192
17.913994,-1.6918,3.2561,-4.2693,5.630
17.921733,-1.2245,2.5933,-4.7984,5.590
17.933988,-0.5541,1.9974,-5.4579,5.838
17.938501,-0.0950,1.5164,-6.0549,6.243
17.945550,0.0657,1.1847,-6.4430,6.551
17.953459,0.0521,0.9491,-6.4248,6.495
17.962127,0.0385,0.7009,-6.0864,6.127
17.970148,0.0354,0.4845,-5.6422,5.663
17.977687,0.0730,0.1489,-5.1509,5.154
17.986125,0.2262,-0.1589,-4.6352,4.643
17.993494,0.2194,-0.4361,-4.1180,4.147
18.001577,0.0706,-0.6287,-3.5994,3.655
18.013600,-0.1589,-0.7956,-3.1132,3.217
18.017869,-0.4372,-0.9662,-2.4174,2.640
18.034493,-0.7275,-1.1660,-1.5034,2.037
18.036372,-1.1332,-1.3816,-0.5656,1.874
18.044620,-1.7498,-1.6397,0.2538,2.411
18.049456,-2.2492,-2.0120,0.7076,3.100
18.058491,-2.4350,-2.4554,0.8509,3.561
18.065795,-2.5729,-2.9080,0.6943,3.944
18.074100,-2.6026,-3.2673,0.4751,4.204
18.081697,-2.7953,-3.5569,0.2551,4.531
18.090173,-2.9515,-3.7445,0.0954,4.769
18.098192,-3.0210,-3.8201,-0.0088,4.870
18.106302,-2.9995,-3.7731,-0.0697,4.821
18.114339,-2.8299,-3.6611,-0.2005,4.632
18.122052,-2.6943,-3.4888,-0.2790,4.417
18.141249,-2.5717,-3.2845,-0.4087,4.192
18.142666,-2.4341,-3.0045,-0.6100,3.915
18.145248,-2.2443,-2.6260,-0.7872,3.543
18.153967,-2.0365,-2.2684,-0.9173,3.183
18.161677,-1.7489,-1.8881,-1.0470,2.778
18.169483,-1.3962,-1.4779,-1.1488,2.335
18.178319,-1.0351,-1.0670,-1.2060,1.914
18.185453,-0.6317,-0.6891,-1.1997,1.521
18.193876,-0.2211,-0.3639,-1.1585,1.234
18.201608,0.1305,-0.1064,-1.0531,1.066
18.211890,0.4235,0.0951,-0.9117,1.010
18.217435,0.6674,0.2550,-0.7886,1.064
18.235086,0.9023,0.3616,-0.6606,1.175
18.236954,1.1881,0.5128,-0.4498,1.370
18.243396,1.5067,0.6827,-0.2799,1.678
18.249514,1.7507,0.9056,-0.0820,1.973
18.258716,2.0864,1.2540,0.1715,2.440
18.265790,2.4980,1.6673,0.4380,3.035
18.275820,2.9116,2.1019,0.6886,3.656
18.281502,3.3469,2.5321,0.9236,4.297
18.289844,3.7833,2.8063,1.1160,4.841
18.297564,4.3466,2.8195,1.3024,5.342
18.306324,4.8369,2.5176,1.4845,5.651
18.313927,5.1327,1.9053,1.5712,5.696
18.321410,5.5177,0.8537,1.7771,5.859
18.338428,5.5089,-0.0561,2.0464,5.877
18.339386,5.0454,-0.4607,2.4404,5.624
18.345256,4.3214,0.0332,2.8735,5.190
18.353223,3.5989,1.2197,2.9780,4.828
18.361060,3.0103,2.2346,2.9168,4.750
18.369708,2.6680,2.6251,2.5632,4.536
18.377272,2.1834,2.2443,1.9879,3.709
18.385251,1.5585,1.5199,1.3258,2.549
18.393126,0.9392,0.7389,0.7303,1.401
18.401233,0.5319,0.2197,0.2339,0.621
18.412931,0.3777,-0.1241,-0.1479,0.424
18.417274,0.2938,-0.2809,-0.4563,0.611
18.431572,0.1545,-0.2343,-0.6802,0.736
18.433863,0.0398,-0.0098,-0.8017,0.803
18.441448,-0.0922,0.3164,-0.9209,0.978
18.449211,-0.2249,0.8124,-1.1376,1.416
18.459628,-0.1568,1.4937,-1.4181,2.066
18.465118,-0.2931,2.1644,-1.7770,2.816
18.472870,0.2005,3.0074,-2.2643,3.770
18.481213,0.4475,3.6654,-2.8327,4.654
18.489717,0.6500,3.9932,-3.5524,5.384
18.498066,0.3901,3.9930,-4.1656,5.783
18.505843,-0.1499,3.8271,-4.5243,5.928
18.513779,-0.8470,3.5183,-4.6444,5.888
18.521267,-1.3770,3.0992,-4.5799,5.699
18.536317,-2.0073,2.6024,-4.5224,5.590
18.537812,-2.5516,2.0483,-4.4041,5.487
18.545622,-3.1557,1.5706,-4.2214,5.500
18.553280,-3.6818,1.1744,-4.0783,5.619
18.561410,-4.1059,0.7971,-3.9788,5.773
18.569599,-4.6242,0.4210,-3.8830,6.053
18.578231,-5.2308,0.0287,-3.7334,6.427
18.585027,-5.8458,-0.4312,-3.5220,6.838
18.594203,-6.3367,-0.8766,-3.3619,7.227
18.601841,-6.5993,-1.3445,-3.2300,7.469
18.612766,-6.6190,-1.7770,-3.1580,7.546
18.617334,-6.5121,-2.1720,-3.1437,7.550
18.636664,-6.4036,-2.4067,-3.1076,7.514
18.638126,-6.2367,-2.5309,-3.0405,7.386
18.644463,-5.9801,-2.5449,-2.9562,7.140
18.649290,-5.6413,-2.5302,-2.8472,6.807
18.657806,-5.3560,-2.4134,-2.7736,6.496
18.665133,-5.0866,-2.3694,-2.6628,6.211
18.673263,-4.8449,-2.3052,-2.5682,5.948
18.681002,-4.5638,-2.1589,-2.4593,5.616
18.688958,-4.3349,-1.9566,-2.3779,5.317
18.697287,-4.1134,-1.6600,-2.3013,4.997
18.705983,-3.9657,-1.2823,-2.1932,4.710
18.714018,-3.6631,-0.9594,-2.1141,4.337
18.721536,-3.3358,-0.6570,-2.0431,3.967
18.738506,-2.8647,-0.3291,-1.9455,3.478
18.740229,-2.3492,-0.0332,-1.7352,2.921
18.745272,-1.8008,0.3021,-0.5691,1.913
18.753723,-1.2560,0.5269,0.2597,1.387
18.761167,-0.7377,0.7289,1.3559,1.707
18.769055,-0.2227,0.8933,2.4837,2.649
18.778134,0.0439,0.9427,3.3053,3.437
18.786042,0.7188,0.8193,3.8175,3.970
18.794731,1.6375,0.6387,4.4236,4.760
18.801791,2.5753,0.4010,5.2637,5.874
18.813147,2.9510,0.3143,5.4294,6.188
18.817423,3.0334,0.0739,5.3759,6.173
18.833823,3.3746,-0.1906,5.3573,6.334
18.834476,4.0773,-0.3782,5.3363,6.726
18.843863,4.9381,-0.3166,5.5842,7.461
18.849838,5.3363,-0.0879,5.3615,7.565
18.858660,4.9363,0.0577,3.7768,6.216
18.865642,4.2364,0.7138,2.2039,4.828
18.873737,3.2009,1.8478,1.3965,3.951
18.881179,2.0819,2.9468,1.9548,4.104
18.888825,1.7270,3.2422,2.6619,4.537
18.896921,1.7941,2.8636,2.5393,4.227
18.904831,2.1439,2.5023,2.1370,3.927
18.913852,1.9609,2.0316,1.9803,3.449
18.921315,1.7389,1.1773,1.8325,2.787
18.942474,1.6121,0.7002,2.2241,2.835
18.943516,1.2107,0.3052,1.5126,1.961
18.945171,0.6277,0.1811,0.5512,0.855
18.953257,0.0522,0.5615,-0.0957,0.572
18.961668,-0.5715,1.4539,-1.1754,1.955
18.969210,-1.1821,2.6942,-1.9928,3.553
18.977001,-2.2042,4.0580,-2.3206,5.168
18.985648,-3.0492,5.0583,-2.4363,6.389
18.994005,-3.6635,5.5744,-2.6307,7.170
19.001685,-3.8181,5.8081,-3.0349,7.584
19.013098,-3.4637,5.5780,-3.5763,7.477
19.017629,-3.3089,5.2992,-4.3053,7.587
19.033141,-3.0369,4.7764,-5.2436,7.716
19.034387,-2.9406,3.9696,-6.1928,7.922
19.042180,-2.7432,3.2669,-7.4075,8.548
19.048999,-2.7613,2.6165,-8.2716,9.104
19.057256,-2.8164,1.9913,-8.4809,9.156
19.065534,-2.7599,1.4417,-8.1101,8.687
19.073569,-2.5851,0.9688,-7.1987,7.710
19.081034,-2.3270,0.6157,-6.0479,6.509
19.089577,-1.9492,0.2969,-4.9234,5.304
19.097367,-1.6078,0.0049,-3.9970,4.308
19.105601,-1.4901,-0.3488,-3.3136,3.650
19.113371,-1.4898,-0.7342,-2.7632,3.224
19.120837,-1.7206,-1.1502,-2.3243,3.112
19.134677,-1.9936,-1.5639,-1.8441,3.134
19.136978,-2.0236,-1.7917,-0.7023,2.793
19.144955,-2.3971,-1.8621,0.4622,3.070
19.152923,-2.5541,-2.0961,1.1728,3.506
19.160853,-2.7415,-2.4736,1.4734,3.976
19.168824,-2.9636,-2.9584,1.3203,4.391
19.177669,-3.2288,-3.2863,0.7388,4.666
19.184810,-3.3443,-3.4409,0.1838,4.802
19.193275,-3.2532,-3.4333,-0.2132,4.735
19.201653,-3.0096,-3.2484,-0.4867,4.455
19.209179,-2.6940,-2.9094,-0.6919,4.025
19.218156,-2.4782,-2.5770,-0.8517,3.675
19.229246,-2.2700,-2.2692,-0.9952,3.360
19.233267,-2.0751,-1.9567,-1.1178,3.063
19.254223,-1.8348,-1.6484,-1.1937,2.740
19.255766,-1.5979,-1.3965,-1.2179,2.447
19.262929,-1.3098,-1.0931,-1.1789,2.074
19.265357,-1.0722,-0.8388,-1.0852,1.741
19.272880,-0.7921,-0.5738,-0.9610,1.371
19.280826,-0.4858,-0.3562,-0.8350,1.030
19.288718,-0.1388,-0.2176,-0.7132,0.758
19.297593,0.1668,-0.1780,-0.6114,0.658
19.304712,0.4481,-0.2162,-0.4965,0.703
19.313326,0.6870,-0.2870,-0.3864,0.839
19.320994,0.8879,-0.3757,-0.2921,1.007
19.338461,1.1032,-0.4696,-0.1963,1.215
19.340242,1.4114,-0.5588,0.0586,1.519
19.345180,1.9080,-0.7093,0.3229,2.061
19.352671,2.6329,-0.8723,0.6951,2.859
19.361263,3.3424,-1.0046,1.3944,3.758
19.368894,4.0421,-1.1603,2.3471,4.816
19.377170,4.4379,-1.1553,3.2566,5.625
19.384686,4.3664,-0.6487,3.8647,5.867
19.393170,3.8561,0.3550,3.6948,5.352
19.401457,3.5100,1.1300,3.2599,4.922
19.413505,3.2028,1.6057,2.7521,4.518
19.417448,2.9470,1.8878,2.2918,4.183
19.433812,2.7980,2.0896,1.8883,3.970
19.435114,2.5788,2.1973,1.5353,3.720
19.441371,2.3804,2.1202,1.2501,3.424
19.448360,2.1479,1.9161,0.9252,3.023
19.457622,1.8548,1.7026,0.6200,2.593
19.464542,1.5844,1.6696,0.3781,2.333
19.473291,1.5932,1.9467,0.2853,2.532
19.481039,1.8073,2.7354,0.2295,3.287
19.488469,2.2418,3.6047,0.1303,4.247
19.496650,2.6507,4.2746,-0.1129,5.031
19.505244,2.6389,4.5179,-0.5203,5.258
19.513056,2.1730,3.9788,-0.8907,4.620
19.520810,1.6825,2.7252,-1.0016,3.356
19.534221,1.1058,1.5055,-0.9460,2.094
19.536587,0.6208,0.4936,-0.8182,1.140
19.544709,0.2782,-0.3471,-0.7717,0.891
19.552574,-0.0100,-0.9770,-0.8012,1.264
19.561399,-0.2920,-1.3433,-0.8288,1.605
19.568451,-0.5422,-1.3958,-0.8725,1.733
19.576830,-0.6864,-1.1575,-0.9242,1.632
19.585265,-0.9724,-0.5585,-1.0163,1.513
19.592615,-0.9764,0.3474,-1.1372,1.539
19.601080,-0.9226,1.3510,-1.4229,2.168
19.608788,-0.7227,2.2723,-1.8909,3.043
19.617689,-0.5466,2.9369,-2.4319,3.852
19.631580,-0.5784,3.3793,-3.0200,4.569
19.632796,-0.8774,3.5493,-3.3995,4.992
19.659284,-1.0572,3.3509,-3.5803,5.016
19.660225,-1.2701,2.9784,-3.5974,4.840
19.660864,-1.5648,2.6603,-3.5130,4.676
19.664443,-1.9090,2.4254,-3.4867,4.657
19.672498,-2.3508,2.1815,-3.5193,4.761
