t_Android;t_unix;x;y;z;a
419790076728681;1702702504701;0.07949114;-1.9200535;-0.48229778;3
419790084724184;1702702504701;0.07949114;-1.9200535;-0.48229778;3
419790092719688;1702702504705;0.07949114;-1.9200535;-0.48229778;3
419790100715190;1702702504713;0.07949114;-1.9200535;-0.48229778;3
419790108710694;1702702504729;0.07949114;-1.9200535;-0.48229778;3
419790116706196;1702702504729;0.07949114;-1.9200535;-0.48229778;3
419790124701700;1702702504758;0.07949114;-1.9200535;-0.48229778;3
419790132697203;1702702504758;0.07949114;-1.9200535;-0.48229778;3
419790140692706;1702702504758;0.07949114;-1.9200535;-0.48229778;3
419790148657691;1702702504761;0.07949114;-1.9200535;-0.48229778;3
419790156653195;1702702504769;0.07949114;-1.9200535;-0.48229778;3
419790164648698;1702702504787;0.07949114;-1.9200535;-0.48229778;3
419790172644201;1702702504787;0.07949114;-1.9200535;-0.48229778;3
419790180639704;1702702504793;0.07949114;-1.9200535;-0.48229778;3
419790188635207;1702702504801;0.07949114;-1.9200535;-0.48229778;3
419790196630710;1702702504816;0.07949114;-1.9200535;-0.48229778;3
419790204626214;1702702504817;0.07949114;-1.9200535;-0.48229778;3
419790212621716;1702702504844;0.07949114;-1.9200535;-0.48229778;3
419790220617220;1702702504844;0.07949114;-1.9200535;-0.48229778;3
419790228582206;1702702504844;0.07949114;-1.9200535;-0.48229778;3
419790236577709;1702702504849;0.07949114;-1.9200535;-0.48229778;3
419790244573211;1702702504873;0.07949114;-1.9200535;-0.48229778;3
419790252568715;1702702504873;0.07949114;-1.9200535;-0.48229778;3
419790260564218;1702702504873;0.07949114;-1.9200535;-0.48229778;3
419790268559721;1702702504881;0.07949114;-1.9200535;-0.48229778;3
419790276555224;1702702504903;0.07949114;-1.9200535;-0.48229778;3
419790284520210;1702702504903;0.07949114;-1.9200535;-0.48229778;3
419790292515713;1702702504905;0.07949114;-1.9200535;-0.48229778;3
419790300511216;1702702504913;0.07949114;-1.9200535;-0.48229778;3
419790308583944;1702702504931;0.07949114;-1.9200535;-0.48229778;3
419790316548928;1702702504931;0.07949114;-1.9200535;-0.48229778;3
419790324544430;1702702504960;0.07949114;-1.9200535;-0.48229778;3
419790332539930;1702702504960;0.07949114;-1.9200535;-0.48229778;3
419790340535432;1702702504960;0.07949114;-1.9200535;-0.48229778;3
419790348530932;1702702504961;0.07949114;-1.9200535;-0.48229778;3
419790356526434;1702702504988;0.07949114;-1.9200535;-0.48229778;3
419790364521934;1702702504988;0.07949114;-1.9200535;-0.48229778;3
419790372517436;1702702504988;0.07949114;-1.9200535;-0.48229778;3
419790380512937;1702702504993;0.07949114;-1.9200535;-0.48229778;3
419790388508437;1702702505001;0.07949114;-1.9200535;-0.48229778;3
419790396503939;1702702505016;0.07949114;-1.9200535;-0.48229778;3
419790404499439;1702702505017;0.07949114;-1.9200535;-0.48229778;3
419790412494941;1702702505043;0.07949114;-1.9200535;-0.48229778;3
419790420490441;1702702505043;0.07949114;-1.9200535;-0.48229778;3
419790428485943;1702702505043;0.07949114;-1.9200535;-0.48229778;3
419790436450927;1702702505049;0.07949114;-1.9200535;-0.48229778;3
419790444446427;1702702505072;0.07949114;-1.9200535;-0.48229778;3
419790452441929;1702702505072;0.07949114;-1.9200535;-0.48229778;3
419790460437429;1702702505073;0.07949114;-1.9200535;-0.48229778;3
